deployment_id,replicas,initial_cpu,applied_cpu,initial_avg_memory_consumption,applied_memory_consumption,initial_avg_latency,applied_latency,label
56366557,6,0.62,0.55,196.05,372.5,13.37,22.55,1
33440393,2,0.92,0.78,106.5,69.23,20.42,36.43,1
51405948,5,0.51,0.43,143.92,34.54,57.89,68.03,1
56001171,4,0.37,0.3,183.14,316.83,51.54,86.95,1
20515011,6,0.3,0.27,160.16,257.86,2.03,3.39,1
81517863,4,0.6,0.5,154.29,129.6,21.41,30.09,1
26463824,1,0.24,0.22,138.77,208.16,53.9,66.25,1
75784321,3,0.35,0.3,151.26,267.73,53.12,64.95,1
39920717,2,0.27,0.25,192.84,225.62,16.18,21.07,1
55662195,1,0.22,0.2,171.1,56.46,55.76,67.73,1
20566021,1,0.37,0.36,120.7,235.37,21.9,35.32,1
31675555,5,0.56,0.48,89.11,93.57,51.41,62.54,1
11039851,1,0.71,0.62,99.93,14.99,17.98,26.43,1
45499760,3,0.83,0.75,197.26,120.33,7.1,9.12,1
87383157,3,0.39,0.36,117.44,203.17,24.97,31.05,1
41575834,5,0.21,0.21,139.01,273.85,14.04,16.67,1
22578841,1,0.97,0.94,168.53,241.0,7.53,14.13,1
71936209,5,0.6,0.58,180.63,354.03,53.45,105.5,1
46505875,1,0.95,0.8,152.67,132.82,49.45,93.35,1
87244398,2,0.76,0.67,100.72,163.17,53.61,67.36,1
66183716,1,0.33,0.32,166.43,309.56,26.97,47.76,1
92286672,1,0.89,0.87,139.52,22.32,47.93,85.14,1
72198355,2,0.73,0.7,163.06,159.8,24.83,33.37,1
60320621,1,0.5,0.49,167.03,250.55,40.28,69.4,1
41768543,1,0.83,0.78,197.56,383.27,20.92,26.89,1
50217184,6,0.86,0.77,189.6,108.07,48.93,56.6,1
21693033,6,0.8,0.66,163.92,288.5,1.4,2.67,1
26496102,6,0.62,0.6,162.5,313.62,31.72,44.75,1
61146729,1,0.92,0.84,191.05,93.61,43.72,57.54,1
30832796,3,0.3,0.26,140.77,97.13,28.21,46.06,1
31123234,2,0.65,0.57,178.27,178.27,28.46,35.13,1
34666738,5,0.97,0.84,142.49,193.79,7.72,10.82,1
49435449,2,0.54,0.48,185.75,107.73,34.74,56.87,1
72518491,3,0.6,0.57,89.83,44.91,24.87,34.74,1
89867374,2,0.54,0.45,164.16,188.78,52.79,98.25,1
69372002,5,0.96,0.94,179.15,290.22,58.57,100.98,1
37773421,3,0.39,0.35,118.56,20.16,22.13,41.64,1
28483579,5,0.51,0.45,161.3,50.0,19.36,31.71,1
10746905,6,0.39,0.37,111.8,173.29,11.62,21.25,1
62479598,5,0.43,0.36,145.97,87.58,38.91,47.86,1
25086524,5,0.47,0.39,189.29,225.26,14.41,25.88,1
42090530,3,0.24,0.24,184.45,38.73,10.14,19.16,1
98905186,3,0.98,0.84,123.6,170.57,59.07,115.53,1
69045277,4,0.44,0.4,175.57,154.5,1.31,2.37,1
53140481,1,0.28,0.24,130.52,107.03,24.57,30.37,1
73038497,4,0.3,0.27,166.9,255.36,50.21,66.76,1
44231353,2,0.6,0.53,127.77,118.83,46.83,72.59,1
79552741,1,0.75,0.73,148.29,278.79,21.39,39.46,1
81667891,5,0.88,0.84,125.91,96.95,33.79,42.31,1
62409134,2,0.54,0.5,168.46,185.31,8.29,12.73,1
99748498,1,0.64,0.54,114.09,167.71,12.44,15.07,1
26881793,2,0.71,0.7,137.32,37.08,2.3,3.35,1
80051730,4,0.59,0.51,186.32,160.24,1.41,2.73,1
14334109,3,0.6,0.53,81.13,55.17,34.35,59.33,1
49693586,2,0.75,0.73,105.1,43.09,23.22,39.09,1
55505076,1,0.36,0.32,134.99,187.64,45.13,86.2,1
27059616,1,0.49,0.48,197.85,136.52,54.31,67.34,1
92999544,6,0.79,0.7,109.36,174.98,41.9,61.72,1
57889569,5,1.0,0.89,93.22,56.86,33.15,63.37,1
57501861,5,0.25,0.24,157.58,100.85,3.39,6.25,1
14949653,5,0.61,0.54,153.27,167.06,36.5,53.66,1
57951386,1,0.24,0.21,192.47,259.83,20.24,24.53,1
15938277,4,0.83,0.71,195.97,264.56,22.45,30.81,1
77638505,3,0.83,0.71,140.68,54.87,47.35,78.89,1
25235943,2,0.8,0.69,181.15,88.76,38.77,52.81,1
61465195,6,0.5,0.45,150.18,64.58,31.02,58.09,1
37232863,2,0.4,0.37,154.75,85.11,27.43,51.48,1
20888722,6,0.64,0.53,110.89,124.2,6.96,10.28,1
27702876,2,0.6,0.52,82.39,17.3,48.19,70.47,1
17748484,3,0.82,0.67,83.81,132.42,32.94,41.37,1
73818087,2,0.58,0.52,187.76,39.43,38.67,68.88,1
17188028,4,0.46,0.38,141.84,36.88,20.23,31.61,1
84997665,2,0.64,0.52,170.97,97.45,44.98,65.61,1
49382034,4,0.24,0.2,95.86,120.78,5.54,6.73,1
66674609,2,0.81,0.77,178.53,333.85,40.15,43.59,1
21176977,5,0.3,0.28,97.98,44.09,54.86,84.99,1
65112554,1,0.23,0.22,182.96,265.29,29.62,58.6,1
94920061,4,0.5,0.48,138.79,113.81,59.26,99.87,1
44355274,2,0.65,0.54,156.02,146.66,3.14,5.54,1
15804676,1,0.2,0.18,187.7,65.69,9.97,19.05,1
53002935,3,0.78,0.71,131.68,238.34,39.52,54.13,1
21827486,4,0.6,0.59,143.79,60.39,39.76,50.63,1
76405038,4,0.49,0.47,115.26,41.49,31.82,59.25,1
44812092,5,0.44,0.37,112.96,38.41,18.46,31.33,1
63294277,3,0.72,0.6,165.31,297.56,53.89,68.86,1
59968972,5,0.9,0.73,145.83,224.58,31.96,52.68,1
52518900,2,0.64,0.51,158.76,315.93,35.2,56.33,1
31888956,5,0.7,0.69,156.34,209.5,14.73,23.85,1
62981804,5,0.72,0.68,92.41,35.12,30.13,37.24,1
11368876,1,0.44,0.38,80.39,33.76,9.89,14.47,1
44988333,6,0.72,0.68,168.25,21.87,29.69,56.83,1
16037317,2,0.23,0.19,114.57,138.63,40.23,72.09,1
25022495,2,0.32,0.26,133.38,69.36,42.3,46.83,1
32583132,6,0.51,0.46,194.23,89.35,17.89,19.71,1
77450949,2,0.54,0.52,165.66,79.52,36.27,42.23,1
82314525,5,0.52,0.48,184.04,253.98,10.95,11.87,1
91256792,6,0.91,0.81,119.08,34.53,31.33,48.16,1
27519419,4,0.38,0.33,185.41,261.43,18.01,27.21,1
87097209,5,0.92,0.82,135.44,97.52,34.32,67.25,1
99965422,3,0.45,0.38,150.07,285.13,32.97,64.69,1
61747331,6,0.45,0.36,149.99,116.99,8.62,13.67,1
21072487,5,0.45,0.4,144.58,98.31,25.27,37.42,1
84702245,4,0.76,0.65,96.72,124.77,34.65,47.7,1
37785562,6,0.52,0.5,81.18,77.93,18.03,30.43,1
58584026,6,0.67,0.65,138.25,218.44,54.11,62.22,1
55968317,6,0.41,0.38,101.59,159.5,21.8,29.21,1
28834665,5,0.24,0.23,169.33,218.44,42.31,80.19,1
27530178,2,0.43,0.39,80.22,66.58,53.88,71.84,1
64078660,2,0.47,0.39,149.32,85.11,19.16,25.82,1
11724578,2,0.29,0.27,100.75,70.52,57.68,106.16,1
44130067,4,0.29,0.23,167.05,223.85,39.14,57.56,1
40122296,2,0.97,0.81,119.24,118.05,19.25,36.29,1
45380315,6,0.26,0.24,189.84,241.1,41.48,80.43,1
77108077,6,0.97,0.78,192.42,94.29,53.23,103.1,1
89743932,6,0.78,0.69,151.47,189.34,51.97,83.22,1
58886678,1,0.45,0.37,188.76,294.47,5.1,5.85,1
78549816,3,0.47,0.46,198.68,345.7,49.54,71.44,1
32135699,2,0.64,0.57,194.91,173.47,15.35,25.22,1
52233270,1,0.2,0.2,155.35,195.74,35.18,62.72,1
49562535,5,0.95,0.84,116.75,191.47,23.62,42.13,1
26094522,2,0.64,0.55,194.54,182.87,2.91,4.57,1
23677882,2,0.27,0.26,165.6,312.98,6.1,7.24,1
54539189,4,0.6,0.59,84.5,134.36,5.68,6.29,1
26744080,1,0.45,0.4,97.67,67.39,7.17,13.79,1
19464382,6,0.75,0.63,157.19,45.59,33.79,53.36,1
78036633,6,0.67,0.58,137.84,28.95,3.33,5.44,1
46057633,2,0.84,0.76,148.49,111.37,2.36,3.2,1
18924911,6,0.69,0.56,125.53,190.81,8.07,13.76,1
14865585,1,0.5,0.45,181.05,144.84,33.76,47.54,1
29894336,1,0.96,0.82,86.96,159.14,15.37,29.41,1
58006867,3,0.78,0.64,189.26,361.49,7.65,14.93,1
95337523,2,0.79,0.68,102.4,69.63,2.83,5.59,1
12363352,3,0.84,0.79,180.94,244.27,41.68,47.58,1
27951333,4,0.43,0.37,97.94,16.65,10.5,14.22,1
46139902,6,0.82,0.71,151.03,294.51,12.48,20.59,1
47018867,4,0.66,0.55,97.09,126.22,57.49,101.08,1
47337965,4,0.37,0.33,188.29,348.34,24.95,46.35,1
98600334,1,0.4,0.38,96.17,101.94,3.28,5.84,1
82580800,5,0.48,0.43,146.61,142.21,45.02,70.34,1
32023879,5,0.46,0.44,138.74,167.88,2.78,5.07,1
12242669,6,0.52,0.43,132.84,134.17,36.62,55.08,1
41504806,5,0.76,0.64,133.19,97.23,46.34,64.36,1
95141616,1,0.34,0.29,163.56,188.09,45.17,59.39,1
49657591,6,0.59,0.51,84.23,165.09,37.0,40.84,1
83034750,2,0.23,0.22,135.21,201.46,29.37,47.95,1
59983834,3,0.53,0.51,185.34,142.71,27.08,46.35,1
83778400,2,0.68,0.63,82.41,42.85,59.57,78.54,1
82866613,5,0.28,0.23,84.44,109.77,26.31,45.14,1
60123395,5,0.26,0.21,129.88,76.63,33.9,58.09,1
27558924,6,0.25,0.23,157.07,177.49,46.85,57.89,1
26685412,2,0.29,0.25,90.37,161.76,33.55,48.38,1
40210467,5,0.52,0.45,155.92,118.5,59.34,78.47,1
29474727,4,0.35,0.32,92.24,75.64,37.42,41.26,1
31795225,5,0.92,0.77,109.41,76.59,32.57,35.81,1
77602220,3,0.92,0.75,198.79,320.05,39.74,61.94,1
87208507,1,0.79,0.63,183.4,205.41,30.74,37.24,1
47802616,1,0.79,0.76,170.85,227.23,38.48,64.71,1
59762647,6,0.66,0.61,89.95,142.12,54.67,62.37,1
82945134,2,0.38,0.32,82.53,150.2,14.59,26.85,1
17808654,1,0.53,0.45,90.64,112.39,23.72,31.6,1
92117691,5,0.7,0.69,168.51,325.22,42.62,69.13,1
83501383,3,0.32,0.28,153.16,191.45,11.23,13.66,1
67522487,4,0.87,0.71,136.84,158.73,11.35,14.33,1
42231535,6,0.87,0.74,176.3,317.34,59.54,70.2,1
80089947,5,0.22,0.18,80.66,78.24,44.71,48.73,1
78915882,4,0.92,0.86,164.26,26.28,12.17,18.46,1
90032466,6,0.85,0.81,149.44,135.99,53.43,93.58,1
81889922,1,0.21,0.18,197.75,47.46,56.27,105.99,1
96285241,5,0.87,0.83,110.64,134.98,59.99,100.82,1
69376037,6,0.22,0.22,163.26,235.09,56.11,84.58,1
97607126,1,0.72,0.58,180.62,343.18,36.57,68.16,1
69315215,4,0.23,0.23,180.84,258.6,3.87,4.57,1
33184336,3,0.71,0.58,194.72,136.3,48.6,79.3,1
97327518,5,0.86,0.78,105.36,42.14,31.84,41.53,1
32227436,2,0.27,0.22,165.45,325.94,18.33,34.82,1
59437471,1,0.28,0.24,106.88,102.6,15.44,26.33,1
67779267,3,0.66,0.6,105.02,203.74,24.97,39.19,1
59408976,6,0.39,0.39,155.31,279.56,21.71,32.38,1
79602493,5,0.55,0.47,136.38,49.1,56.59,100.23,1
37282222,3,0.76,0.65,121.23,107.89,6.99,7.93,1
43373698,3,0.32,0.3,113.78,183.19,33.32,58.44,1
98908528,3,0.96,0.84,110.25,190.73,2.98,3.66,1
91730229,6,0.93,0.84,185.41,257.72,12.45,15.56,1
12121132,6,0.38,0.36,114.68,113.53,28.34,53.04,1
54561693,5,0.85,0.79,116.95,203.49,49.06,94.3,1
69420678,5,0.83,0.8,169.92,66.27,16.29,30.43,1
53514862,1,0.86,0.84,182.15,231.33,41.8,79.0,1
80477975,5,0.94,0.88,118.23,60.3,12.57,15.26,1
79541007,4,0.51,0.42,185.07,62.92,39.09,45.76,1
18160181,2,0.37,0.35,157.26,286.21,16.91,28.93,1
10234460,6,0.46,0.41,176.54,236.56,16.76,23.97,1
36793306,5,0.92,0.75,116.85,77.12,6.57,7.89,1
18720821,6,0.62,0.52,151.09,86.12,29.76,53.34,1
74201855,2,0.83,0.69,138.67,88.75,16.42,32.79,1
18558332,4,0.89,0.8,158.3,83.9,26.59,35.58,1
55131481,2,0.72,0.65,165.52,244.97,23.82,36.84,1
93764556,6,0.57,0.47,116.96,84.21,12.25,20.74,1
27785183,5,0.27,0.26,144.61,86.77,14.42,17.47,1
88024438,1,0.26,0.22,179.03,315.09,51.66,74.98,1
87676610,2,0.66,0.59,192.15,98.0,57.39,82.57,1
95305366,2,0.81,0.66,159.0,289.38,20.44,36.58,1
40665188,2,0.34,0.29,121.42,40.07,57.35,62.85,1
49163598,5,0.27,0.23,96.1,166.25,58.45,85.79,1
40391822,3,0.47,0.41,168.11,90.78,35.54,53.82,1
21498734,4,0.27,0.22,179.48,285.37,11.09,16.64,1
88130552,6,0.79,0.77,173.93,93.92,3.86,7.56,1
27267604,6,0.66,0.59,190.73,272.74,52.53,70.34,1
53799041,1,0.33,0.31,164.05,108.27,1.2,1.77,1
91692776,6,0.51,0.43,149.36,101.56,18.44,31.44,1
24893909,6,0.67,0.61,90.26,136.29,27.91,50.73,1
80781035,3,0.49,0.42,88.67,176.45,16.48,25.46,1
41503020,1,0.81,0.75,189.19,83.24,37.92,71.11,1
22638967,2,0.28,0.25,111.91,120.86,57.78,105.38,1
12304209,5,0.54,0.52,119.0,32.13,1.01,1.4,1
42959249,6,0.24,0.22,193.36,212.7,21.3,39.14,1
30443288,4,0.53,0.46,135.55,246.7,12.46,19.96,1
73644274,2,0.5,0.46,124.63,215.61,43.78,87.36,1
55289981,2,0.55,0.53,88.57,132.85,49.19,87.73,1
75867795,4,0.83,0.77,158.49,136.3,15.26,29.71,1
98563046,6,0.48,0.4,105.6,19.01,56.96,80.5,1
35336933,2,0.96,0.88,112.35,97.74,3.63,4.14,1
63252109,6,0.51,0.47,177.43,92.26,4.97,6.99,1
10620210,4,0.43,0.37,98.19,102.12,18.09,27.42,1
66451430,4,0.24,0.21,194.46,60.28,28.66,55.83,1
52383366,4,0.34,0.29,97.77,22.49,19.15,22.98,1
66891504,6,0.58,0.5,182.87,170.07,32.32,63.59,1
87973522,1,0.59,0.58,125.35,33.84,52.32,68.84,1
49799822,3,0.43,0.42,91.57,54.03,28.66,42.47,1
42487163,3,0.54,0.45,101.27,106.33,58.18,63.61,1
68392928,3,0.6,0.59,175.01,19.25,32.11,35.74,1
89088605,5,0.21,0.18,120.28,110.66,17.06,26.37,1
97669328,3,0.73,0.59,107.7,143.24,17.88,34.74,1
94674389,5,0.92,0.79,187.34,281.01,27.67,44.36,1
55562174,3,0.55,0.48,152.57,274.63,10.76,12.19,1
12344168,2,0.63,0.62,198.6,361.45,9.74,10.73,1
70609665,3,0.6,0.54,132.92,49.18,49.69,77.84,1
20259747,2,0.92,0.82,195.56,377.43,40.83,66.47,1
33480284,3,0.45,0.44,131.87,249.23,37.51,56.75,1
72335481,5,0.62,0.59,179.0,37.59,53.28,75.57,1
91639208,4,0.22,0.22,132.12,91.16,14.96,18.92,1
99454671,2,0.76,0.65,168.1,205.08,1.2,2.34,1
87333574,6,0.38,0.36,190.2,32.33,16.83,28.51,1
76772620,2,0.43,0.36,114.31,201.19,2.96,4.53,1
20253420,2,0.35,0.3,166.55,266.48,46.73,57.16,1
35482259,1,0.59,0.53,107.69,37.69,57.28,104.91,1
13102727,1,0.42,0.34,179.94,147.55,44.3,48.72,1
53391112,3,0.51,0.47,91.38,73.1,27.4,38.8,1
42575532,3,0.36,0.34,137.76,108.83,7.03,12.95,1
19888367,2,0.22,0.19,128.72,73.37,2.17,4.22,1
75844272,5,0.93,0.82,186.59,188.46,7.1,8.33,1
70882654,1,0.62,0.58,169.38,203.26,19.27,21.1,1
17541425,1,0.93,0.9,146.86,93.99,32.83,62.81,1
97770195,5,0.24,0.2,86.55,119.44,2.59,3.63,1
63429812,3,0.54,0.52,145.1,191.53,16.24,27.43,1
42595064,3,0.59,0.48,101.76,38.67,54.29,91.22,1
33927508,5,0.53,0.5,94.88,109.11,31.87,40.01,1
67429039,4,0.31,0.26,106.68,160.02,55.65,102.2,1
99516949,5,0.97,0.94,94.74,22.74,53.25,83.41,1
56394601,1,0.53,0.48,175.1,26.26,41.57,54.75,1
22776983,1,0.29,0.25,193.34,334.48,25.07,47.34,1
55710108,5,0.32,0.29,82.07,137.06,27.65,31.56,1
45295913,4,0.69,0.65,147.05,114.7,54.76,96.1,1
18243287,2,0.33,0.32,151.13,128.46,57.15,108.41,1
44954054,4,0.81,0.7,120.88,224.84,21.75,30.65,1
11994213,4,0.36,0.33,147.0,164.64,45.61,63.98,1
84174541,5,0.65,0.57,159.8,300.42,7.44,11.79,1
69719099,5,0.26,0.22,92.17,177.89,30.64,36.12,1
68854682,5,0.32,0.32,103.03,158.67,53.26,72.44,1
82268087,4,0.26,0.25,124.96,168.7,40.2,76.65,1
32691095,6,0.88,0.84,101.56,99.53,16.22,20.32,1
35974955,2,0.78,0.7,137.88,250.94,4.22,5.98,1
17684307,5,0.5,0.41,104.94,54.57,30.68,38.66,1
45958388,2,0.3,0.26,133.33,60.0,1.21,2.31,1
62775587,5,0.72,0.61,91.69,98.11,20.79,37.41,1
60016620,5,0.25,0.22,120.22,175.52,52.12,88.74,1
45356421,3,0.38,0.34,83.92,135.95,42.33,72.52,1
69219268,3,0.95,0.87,99.9,76.92,46.07,55.64,1
69527796,3,0.27,0.25,171.66,135.61,46.75,68.02,1
29092007,3,0.95,0.79,87.74,174.6,41.17,79.45,1
24398828,6,0.73,0.59,82.46,31.33,35.78,38.77,1
26690696,1,0.3,0.28,104.67,103.62,26.95,35.09,1
94618485,6,0.45,0.44,168.95,300.73,4.8,6.03,1
71379818,5,0.42,0.34,138.79,43.02,12.62,22.98,1
82494484,3,0.47,0.42,116.15,199.78,33.54,51.19,1
40098175,2,0.92,0.91,110.22,59.52,38.13,55.23,1
54824373,2,0.84,0.71,135.85,111.4,4.74,7.98,1
40640668,2,0.52,0.5,135.04,160.7,13.23,23.19,1
50104575,2,0.25,0.22,138.11,29.0,32.11,46.01,1
55471269,4,0.67,0.62,156.42,218.99,17.39,24.81,1
96930566,3,0.33,0.28,109.38,105.0,43.12,55.68,1
61570659,4,0.81,0.78,194.62,204.35,8.31,9.56,1
64479076,3,0.72,0.63,125.38,240.73,2.53,4.29,1
59062270,4,0.38,0.32,82.34,76.58,22.78,44.38,1
86715396,5,0.89,0.77,150.18,72.09,6.12,7.07,1
74900601,1,0.54,0.49,189.85,267.69,6.46,10.95,1
52322115,5,0.87,0.78,94.65,23.66,22.47,34.23,1
48082296,6,0.69,0.64,148.4,35.62,7.28,9.15,1
97667904,5,0.61,0.54,159.18,245.14,15.54,21.4,1
75915106,4,0.6,0.53,155.41,174.06,42.21,59.97,1
30032792,1,0.79,0.65,174.65,26.2,57.62,97.33,1
12344255,2,0.71,0.65,122.78,243.1,17.77,32.56,1
79553422,2,0.79,0.76,174.86,176.61,59.95,84.26,1
96199501,5,0.99,0.85,163.88,275.32,8.96,10.64,1
58812756,2,0.72,0.67,126.93,201.82,32.37,42.58,1
98685985,5,0.32,0.29,141.54,73.6,4.97,8.83,1
47500715,2,0.62,0.61,105.79,66.65,52.28,97.42,1
26872231,1,0.76,0.74,170.03,108.82,29.65,58.17,1
53498724,6,1.0,0.9,89.71,20.63,50.84,59.23,1
72826098,6,0.46,0.45,178.65,255.47,56.41,111.52,1
68536494,3,0.69,0.59,197.28,252.52,5.07,7.49,1
24685830,6,0.4,0.35,157.75,268.18,48.17,92.35,1
16844483,1,0.23,0.2,127.3,45.83,2.97,4.1,1
50953489,4,0.82,0.67,176.4,197.57,1.84,3.53,1
50818691,1,0.94,0.86,125.02,26.25,48.03,83.22,1
48517616,6,0.64,0.61,111.73,130.72,39.73,51.6,1
76995124,4,0.3,0.26,110.53,95.06,29.34,45.2,1
95136161,4,0.82,0.66,106.62,58.64,47.09,90.44,1
58595872,2,0.92,0.84,192.04,124.83,20.33,33.86,1
19495845,6,0.21,0.2,167.42,271.22,40.18,57.39,1
10869472,4,0.9,0.74,104.82,26.2,29.34,34.58,1
61272545,6,0.6,0.53,154.84,75.87,4.25,6.91,1
46971361,4,0.65,0.62,110.17,146.53,9.85,17.5,1
95010196,6,0.21,0.2,95.66,97.57,4.7,6.74,1
24744212,3,0.36,0.3,138.11,23.48,41.89,82.6,1
71355209,6,0.84,0.78,125.41,165.54,35.81,52.5,1
77117647,1,0.6,0.52,81.07,59.99,59.37,80.66,1
73547839,2,0.21,0.17,176.22,151.55,17.34,30.45,1
57222613,6,0.6,0.55,86.68,45.07,4.81,7.68,1
98387977,1,0.62,0.6,127.24,14.0,5.77,6.32,1
71945631,1,0.21,0.17,161.62,205.26,49.88,88.66,1
87034002,5,0.76,0.68,115.62,95.96,51.28,77.62,1
85346102,2,0.68,0.55,178.98,273.84,25.72,31.77,1
24581989,5,0.73,0.63,131.58,88.16,22.64,33.06,1
92135823,2,0.35,0.32,177.74,72.87,28.06,48.36,1
81159961,2,0.86,0.75,125.62,211.04,2.42,2.97,1
96756829,2,0.38,0.35,157.85,178.37,20.55,39.78,1
74229982,1,0.3,0.28,136.66,192.69,22.6,26.9,1
61419950,2,0.73,0.62,164.43,75.64,18.47,28.7,1
62419211,2,0.31,0.3,117.88,134.38,41.73,60.09,1
74820519,4,0.65,0.53,119.63,90.92,28.78,32.1,1
59474128,4,0.5,0.48,88.95,27.57,6.78,7.55,1
31092836,3,0.77,0.67,195.1,197.05,28.43,47.85,1
97833569,6,0.76,0.69,99.52,41.8,30.23,39.45,1
36594435,4,0.87,0.79,116.57,74.6,54.54,77.2,1
80015088,5,0.97,0.8,169.25,335.12,38.99,77.42,1
30000982,5,0.36,0.36,169.58,133.97,53.64,92.19,1
21668550,6,0.3,0.24,88.72,131.31,22.96,28.78,1
73411762,6,0.27,0.26,164.69,60.94,20.5,30.5,1
76591533,5,0.63,0.52,106.48,120.32,26.37,29.74,1
62086482,4,0.67,0.6,129.26,219.74,37.54,49.18,1
43984738,6,0.48,0.41,97.28,35.02,3.1,5.56,1
33041920,6,0.86,0.81,96.32,158.93,24.48,44.2,1
17782500,2,0.33,0.33,189.79,316.95,25.4,37.04,1
60437893,2,0.95,0.91,150.01,60.0,11.81,19.7,1
52671342,6,0.97,0.81,139.92,33.58,25.13,40.61,1
19993752,1,0.96,0.87,157.03,296.79,1.77,3.29,1
95390119,6,0.24,0.23,198.12,265.48,34.72,62.64,1
61157901,5,0.33,0.29,107.42,212.69,41.11,73.83,1
81439999,6,0.8,0.69,185.31,224.23,1.06,1.92,1
13448159,2,0.97,0.8,126.44,73.34,16.15,30.74,1
71599919,5,0.66,0.57,165.82,139.29,40.23,74.47,1
60222939,3,0.25,0.2,119.22,39.34,20.32,31.84,1
87669159,4,0.99,0.92,171.23,71.92,32.11,59.34,1
34050572,6,0.49,0.42,154.31,211.4,48.25,70.87,1
40875975,4,0.37,0.35,190.83,83.97,14.9,25.68,1
20706200,4,0.71,0.62,133.42,242.82,57.5,71.41,1
81650945,6,0.24,0.22,161.47,206.68,16.61,18.17,1
10174481,5,0.91,0.9,165.63,38.09,13.78,15.82,1
91199791,1,0.61,0.57,102.89,89.51,38.9,59.08,1
38023299,3,0.69,0.68,188.97,351.48,13.88,19.67,1
26008406,2,0.75,0.68,135.8,215.92,47.24,73.39,1
14785130,3,0.7,0.68,184.27,130.83,45.62,64.96,1
87544256,6,0.43,0.36,82.29,81.47,58.51,109.58,1
66599784,2,0.7,0.69,127.65,160.84,43.38,54.91,1
87947696,2,0.66,0.55,106.96,167.93,14.81,23.34,1
42831286,2,0.58,0.53,175.98,346.68,13.0,20.54,1
90212387,3,0.63,0.6,194.97,224.22,4.37,7.29,1
11582273,4,0.59,0.52,177.69,90.62,21.37,39.57,1
20946815,4,0.41,0.34,155.61,231.86,5.13,9.09,1
21282595,3,0.46,0.43,157.34,92.83,57.99,95.82,1
96595508,1,0.83,0.8,177.57,330.28,6.51,10.01,1
64881841,5,0.8,0.78,115.2,101.38,40.66,52.39,1
48669803,4,0.85,0.75,110.51,196.71,59.07,91.77,1
94660400,3,0.98,0.87,116.15,52.27,9.29,18.11,1
20262842,1,0.33,0.27,109.53,213.58,40.64,79.69,1
92234170,5,0.23,0.22,160.61,115.64,7.75,9.86,1
39057160,4,0.73,0.59,110.02,210.14,10.05,12.76,1
87467407,2,0.72,0.63,168.91,302.35,32.14,53.43,1
21972768,2,0.84,0.71,154.0,306.46,24.28,36.79,1
16441898,3,0.63,0.57,163.55,179.91,46.56,78.52,1
85488758,4,0.45,0.43,148.59,147.1,55.34,85.22,1
74093304,2,0.84,0.69,160.94,140.02,14.99,20.09,1
15789252,3,0.23,0.23,188.65,250.9,38.42,67.32,1
94056827,1,0.41,0.34,173.49,274.11,52.94,67.51,1
44479314,1,0.41,0.36,172.79,70.84,41.9,50.79,1
42837416,4,0.61,0.5,96.53,111.97,2.85,5.05,1
91325473,4,0.38,0.33,116.69,15.17,5.82,10.96,1
87567797,2,0.68,0.66,131.09,98.32,19.87,30.45,1
59131838,6,0.85,0.74,182.05,205.72,44.73,56.87,1
25618614,1,0.63,0.58,123.57,50.66,43.24,48.61,1
53298500,4,0.59,0.55,91.67,100.84,26.22,41.6,1
43372513,1,0.42,0.38,80.66,62.11,49.22,89.87,1
29897034,5,0.79,0.75,147.8,239.44,16.05,31.14,1
94836601,5,0.65,0.55,198.05,128.73,50.01,81.06,1
97934118,2,0.7,0.68,197.7,148.27,33.24,42.56,1
13301076,6,0.72,0.7,178.4,98.12,32.89,38.59,1
35963584,3,0.63,0.61,187.86,268.64,58.86,70.94,1
49751589,4,0.67,0.64,180.18,77.48,28.0,55.23,1
71811477,5,0.82,0.76,121.88,163.32,25.88,40.4,1
27772703,4,0.24,0.23,100.16,175.28,22.3,40.03,1
84786215,1,0.56,0.45,180.07,178.27,43.85,86.49,1
18293151,4,0.33,0.32,128.52,250.61,17.97,23.83,1
16181022,5,0.71,0.67,114.99,218.48,32.51,63.37,1
46047376,3,0.92,0.91,137.79,208.06,53.55,68.61,1
89452153,2,0.48,0.44,121.29,188.0,57.16,96.63,1
88084882,4,0.35,0.35,139.74,195.64,2.39,3.58,1
59321512,5,0.52,0.48,152.12,290.55,25.42,38.37,1
25848631,3,0.91,0.78,142.42,69.79,15.92,24.06,1
27456039,3,0.33,0.27,91.8,123.01,49.9,74.24,1
60080588,2,0.31,0.27,151.79,157.86,27.19,53.89,1
30069631,2,0.23,0.22,195.2,292.8,11.52,22.16,1
82746874,2,0.62,0.55,160.4,141.15,8.95,16.32,1
75114173,5,0.5,0.44,184.51,162.37,8.34,14.06,1
93622054,5,0.49,0.42,163.67,145.67,11.51,17.32,1
41126199,6,0.99,0.82,148.23,48.92,47.82,70.03,1
64339324,4,0.27,0.25,93.36,54.15,23.47,28.21,1
97377805,5,0.24,0.21,121.39,111.68,55.48,97.71,1
34009957,4,0.76,0.65,110.73,198.21,3.17,5.66,1
57265594,1,0.83,0.77,98.11,194.26,20.8,22.77,1
63317120,6,0.21,0.18,163.44,78.45,40.7,79.33,1
90915536,5,0.52,0.44,127.3,82.75,52.63,98.04,1
20260901,2,0.96,0.81,137.9,223.4,3.98,4.52,1
61220310,6,0.91,0.83,105.49,208.87,44.56,56.38,1
47971352,3,0.23,0.2,194.25,120.44,44.21,55.98,1
84842458,1,0.48,0.46,114.05,224.68,36.5,65.81,1
