deployment_id,replicas,initial_cpu,applied_cpu,initial_avg_memory_consumption,applied_memory_consumption,initial_avg_latency,applied_latency,label
95007051,5,1.54,0.89,596.15,376.02,33.2,31.75,3
20106042,3,1.06,0.61,597.66,404.92,51.9,51.56,3
95663069,6,1.85,1.14,244.62,192.36,22.37,22.22,3
64947245,6,1.71,2.25,227.02,289.0,21.13,21.93,2
36161931,1,1.37,2.06,204.3,307.36,56.17,56.48,2
47882551,3,1.66,2.3,440.86,575.91,4.7,4.67,2
21748766,2,1.91,2.77,382.27,554.29,45.92,44.59,2
86774596,2,1.67,0.92,211.03,116.07,27.32,26.2,3
11800045,5,1.79,2.16,449.42,575.68,15.28,15.03,2
60892537,1,1.66,3.02,449.02,724.83,9.17,8.74,2
42557414,1,1.1,2.01,388.59,637.32,7.29,7.17,2
26693148,3,1.86,1.25,296.51,167.06,58.21,58.67,3
32898077,2,1.13,0.62,259.56,142.76,26.18,25.16,3
95555824,4,1.55,1.16,410.27,267.71,31.96,32.13,3
71368583,6,1.78,2.47,531.21,665.98,29.21,29.36,2
85408597,2,1.8,2.61,330.73,479.56,46.73,45.75,2
12688969,3,1.16,1.6,375.57,513.2,12.15,12.08,2
34388847,4,1.26,0.76,545.06,315.74,10.41,10.58,3
91451421,3,1.72,1.2,211.31,118.44,58.55,59.18,3
90117613,3,1.11,1.49,269.39,355.09,30.39,31.88,2
53012717,4,1.12,0.83,452.57,254.04,54.98,53.9,3
91639017,3,1.34,1.87,290.14,384.49,11.8,12.06,2
71111472,2,1.37,0.75,571.73,314.45,37.07,36.39,3
58921604,5,1.08,0.7,349.45,192.84,21.9,22.7,3
33921940,4,1.79,1.25,530.77,405.97,28.76,30.02,3
61037332,4,1.05,0.67,571.5,383.88,7.9,7.88,3
78837920,2,1.91,1.05,216.26,118.94,34.17,35.68,3
65558192,6,1.6,1.33,569.94,433.18,10.63,10.69,3
41995851,3,1.06,0.65,225.78,133.01,42.46,44.31,3
35887981,5,1.99,2.39,254.36,343.26,36.94,37.71,2
51882252,3,1.75,2.32,405.06,561.54,54.05,55.54,2
29888329,2,1.0,0.55,510.7,280.88,40.43,39.61,3
96967990,2,1.72,0.95,537.73,295.75,19.17,19.84,3
76223234,3,1.49,2.06,329.28,458.24,27.37,28.24,2
65779554,2,1.38,0.76,461.11,253.61,52.3,50.72,3
35491024,1,1.7,3.16,497.14,862.25,49.64,50.18,2
33010641,2,1.37,0.75,264.64,145.55,13.06,12.47,3
40666597,6,1.85,2.6,484.95,647.7,16.12,16.3,2
12474703,4,1.7,1.08,214.92,137.18,46.84,45.69,3
92068634,4,1.32,0.91,438.97,244.96,53.51,54.33,3
77626849,4,1.46,0.93,490.08,277.3,10.45,10.75,3
45009254,1,1.14,1.98,263.39,489.56,46.32,47.06,2
80364878,6,1.08,1.25,437.87,622.25,42.22,43.02,2
91516255,6,1.44,1.08,398.32,318.43,11.2,11.68,3
64241974,2,1.1,0.6,539.11,296.51,54.5,57.14,3
76195433,3,1.45,0.95,206.84,125.34,12.13,11.64,3
91570262,1,1.57,2.59,367.97,663.08,18.44,18.29,2
20543810,3,1.75,1.02,211.34,117.09,11.17,11.04,3
16906144,5,1.2,1.53,592.0,732.89,24.81,25.23,2
44245013,5,1.56,2.22,559.82,753.32,30.93,30.89,2
47589652,5,1.04,0.84,411.86,273.37,54.87,54.48,3
50452852,2,1.01,0.56,512.86,282.07,43.45,42.37,3
53655284,2,1.7,0.93,442.06,243.13,49.65,48.43,3
81376366,6,1.51,1.07,418.58,292.62,22.47,22.48,3
12009647,2,1.45,2.1,350.82,508.69,30.7,31.88,2
15829834,5,1.78,2.31,576.47,797.78,44.29,45.17,2
65407895,6,1.08,1.49,340.37,418.74,48.65,50.81,2
34440024,6,1.54,1.85,250.28,342.06,12.24,12.41,2
81324685,3,1.68,1.01,536.45,304.26,33.15,34.64,3
32221960,4,1.59,1.12,573.52,365.61,46.89,45.26,3
17827195,5,1.7,2.29,338.57,407.44,22.44,22.46,2
58625786,2,1.55,0.85,227.15,124.93,43.08,41.61,3
75119595,1,1.89,3.01,514.95,843.04,49.52,50.7,2
78847271,1,1.29,2.33,360.18,682.45,23.06,23.37,2
53034778,6,1.53,2.19,324.33,448.93,15.09,14.77,2
85930806,4,1.13,1.41,476.51,625.79,41.36,42.32,2
12333438,6,1.37,0.97,240.49,196.21,42.26,42.35,3
19486126,1,1.01,1.65,514.13,818.0,5.16,5.38,2
28519437,5,1.24,0.83,250.61,177.71,4.04,4.0,3
53799701,4,1.78,2.4,561.08,689.89,30.08,29.4,2
44182044,1,1.82,3.22,309.29,459.43,21.99,22.06,2
31719696,6,1.87,1.39,528.5,387.13,11.3,11.2,3
43707057,2,1.66,0.91,376.28,206.95,59.63,61.38,3
39710887,2,1.76,2.55,509.96,739.44,47.0,44.98,2
46398293,1,1.91,3.22,274.04,516.05,35.98,37.12,2
49798774,5,1.11,0.87,569.28,349.1,2.06,2.16,3
72869711,2,1.57,0.86,216.9,119.3,7.67,7.76,3
30802928,3,1.16,0.76,535.23,298.68,55.83,58.08,3
69454758,2,1.72,0.95,403.73,222.05,15.72,15.2,3
64033835,5,1.27,1.82,475.47,627.27,30.22,30.4,2
21975248,4,1.13,0.8,220.61,129.29,23.3,22.21,3
48951438,2,1.8,0.99,431.79,237.48,11.02,10.91,3
46997635,2,1.08,1.57,419.34,608.04,15.97,16.49,2
35933111,6,1.65,0.99,248.21,172.3,46.08,47.49,3
83606601,2,1.18,0.65,443.62,243.99,2.61,2.59,3
48312590,2,1.52,2.2,435.71,631.78,23.09,24.07,2
58951357,3,1.37,1.81,248.4,327.09,39.62,40.75,2
51769533,5,1.6,2.32,502.77,642.84,6.15,5.92,2
17447383,1,1.18,1.81,443.86,649.68,17.89,18.32,2
64924574,4,1.66,0.94,486.11,281.78,45.11,43.11,3
59988127,4,1.65,2.26,594.69,788.08,37.17,36.29,2
89460039,2,1.7,2.46,316.68,459.19,53.5,54.3,2
98714310,1,1.22,1.88,358.15,600.5,58.67,57.16,2
44494233,5,1.12,1.36,358.4,457.41,38.3,40.08,2
89128802,4,1.78,2.32,344.35,469.64,4.42,4.29,2
50129950,5,1.3,1.87,343.98,432.97,17.58,16.72,2
69376539,6,1.4,0.8,450.73,381.84,28.09,29.31,3
80568894,4,1.04,0.73,300.75,221.45,14.77,14.72,3
60733298,4,1.66,2.31,545.07,708.32,31.15,30.31,2
18336606,4,1.58,0.88,425.41,237.01,40.89,40.34,3
78076004,3,1.66,2.32,341.31,451.07,4.13,4.13,2
32989619,2,1.23,1.78,522.93,758.25,20.92,20.54,2
73631332,6,1.1,0.7,577.53,466.53,8.7,8.27,3
47644545,1,1.41,2.27,489.36,773.83,27.83,26.56,2
53095573,2,2.0,2.9,570.61,827.38,49.39,49.36,2
49001198,5,1.78,2.11,588.24,791.89,54.28,53.4,2
24197418,2,1.92,1.06,576.1,316.86,35.98,36.31,3
47685382,4,1.29,1.78,500.14,707.22,31.13,30.52,2
53532308,1,1.52,2.27,332.08,496.58,38.76,37.68,2
12978495,2,1.83,1.01,280.09,154.05,8.7,8.29,3
68497846,6,1.1,0.65,254.51,209.36,25.53,25.05,3
34353490,6,1.31,1.11,207.57,124.86,22.83,22.49,3
20750075,3,1.48,2.09,231.76,330.91,18.95,19.04,2
78640323,4,1.83,1.37,552.86,342.46,42.88,43.8,3
13067752,3,1.4,0.79,393.99,233.35,16.39,15.79,3
98022013,4,1.22,0.7,502.04,385.79,9.89,10.15,3
48880811,1,1.4,2.35,506.24,781.03,55.02,56.25,2
95576025,6,1.07,1.28,512.41,701.17,32.14,33.16,2
22682448,1,1.73,2.97,353.51,563.9,44.95,45.6,2
42433448,5,1.68,1.99,326.11,411.48,29.45,29.96,2
23995116,3,1.77,1.09,253.52,164.63,38.41,39.22,3
21758881,2,1.83,1.01,248.41,136.63,27.66,27.6,3
95189773,2,1.08,0.59,482.88,265.58,56.97,57.21,3
97367664,3,1.65,1.03,295.5,190.6,5.92,5.84,3
27914942,1,1.48,2.61,501.19,892.36,11.05,10.55,2
45214712,1,1.37,2.3,479.24,902.96,44.76,44.95,2
76620027,1,1.27,1.98,592.15,918.27,36.07,35.62,2
29041204,3,1.74,2.43,557.58,789.27,16.34,15.79,2
84297816,5,1.67,0.92,442.22,358.21,14.11,14.59,3
14923540,1,1.91,3.44,409.76,766.89,3.76,3.83,2
20581663,2,1.12,0.62,268.22,147.52,26.09,26.48,3
81331714,4,1.02,1.47,262.17,367.3,37.23,37.04,2
39215651,6,1.21,1.5,313.45,380.05,6.36,6.42,2
47944699,5,1.14,0.65,466.13,365.88,22.32,22.12,3
45710445,3,1.93,2.61,366.7,497.37,32.07,32.4,2
94220327,3,1.73,2.46,247.42,357.12,7.16,7.51,2
24232304,1,1.71,2.86,318.05,469.94,49.13,48.22,2
53096629,6,1.11,0.92,439.73,368.12,2.34,2.45,3
36067605,4,1.04,0.66,301.65,225.5,6.55,6.7,3
33315044,6,1.66,0.98,563.62,318.0,6.07,6.27,3
91398030,2,1.22,0.67,421.8,231.99,34.28,32.93,3
81615298,5,1.41,1.91,507.21,679.91,43.33,42.34,2
10355744,5,1.51,1.01,446.39,350.84,33.36,33.22,3
77844094,6,1.57,1.07,559.33,380.01,18.83,17.93,3
22406976,6,1.67,2.19,502.3,712.78,9.0,8.57,2
17866751,6,1.09,1.57,542.23,641.12,22.03,21.84,2
31824992,2,1.95,2.83,376.06,545.29,49.98,50.4,2
33899613,6,1.24,1.72,363.85,486.21,10.97,10.88,2
56071630,4,1.34,1.65,292.99,396.42,50.67,48.82,2
65663348,4,1.25,1.74,473.38,682.47,47.1,47.76,2
31949856,4,1.5,2.17,454.49,557.44,50.78,52.62,2
99319737,4,1.83,2.62,327.13,470.23,6.53,6.47,2
50492039,4,1.42,1.74,397.97,508.61,36.13,35.71,2
15459563,4,1.37,0.8,444.02,245.02,9.95,10.19,3
47707657,5,1.24,1.72,516.12,680.86,34.26,34.58,2
12899553,4,1.47,0.99,235.61,157.43,46.8,48.59,3
67264461,3,1.43,1.91,227.55,305.72,22.63,22.53,2
44964319,6,1.62,0.92,458.02,308.23,53.74,51.18,3
28603641,5,1.72,2.39,598.41,845.83,24.77,25.96,2
73484030,2,1.45,0.8,423.96,233.18,16.21,16.32,3
96901105,4,1.2,0.78,573.92,428.98,18.2,17.57,3
41012850,4,1.8,2.41,495.87,711.67,40.38,39.71,2
38419728,4,1.99,1.15,352.14,261.7,46.85,45.72,3
79014137,3,1.51,1.05,230.31,146.99,39.74,39.97,3
95929341,6,1.63,0.95,453.08,346.91,11.44,11.2,3
32492895,3,1.93,2.73,443.84,611.06,35.71,34.79,2
11990187,1,1.3,1.98,308.59,569.6,20.92,21.61,2
40767633,3,1.33,1.75,318.14,421.66,21.15,21.09,2
70147058,4,1.99,2.72,481.83,661.71,27.02,27.2,2
54434892,1,1.27,2.3,332.65,570.42,42.87,44.84,2
72110204,4,1.52,2.0,221.63,300.37,59.84,61.67,2
68152852,3,1.41,1.88,509.51,727.38,47.82,47.13,2
93833926,3,1.28,1.77,441.82,612.71,40.68,40.08,2
84942190,5,1.07,1.29,210.04,279.11,4.2,4.18,2
71960178,4,1.51,0.96,347.73,241.14,50.86,48.33,3
14144274,6,1.22,0.69,231.58,183.07,47.05,45.04,3
33523384,3,1.39,0.91,386.3,235.26,33.84,33.66,3
39445394,2,1.47,2.13,530.42,769.11,58.53,56.72,2
38375797,6,1.16,1.49,284.36,403.96,58.15,59.09,2
20085545,4,1.16,1.54,550.67,699.32,49.3,48.03,2
97645509,6,1.59,2.14,488.93,630.28,43.74,43.75,2
84490479,4,1.0,1.35,598.41,827.15,5.92,5.74,2
18738814,3,1.31,1.77,332.26,452.1,55.32,56.67,2
35497651,2,1.54,0.85,513.41,282.38,35.31,34.89,3
84274652,3,1.14,1.63,442.9,594.49,5.16,5.04,2
20907728,6,1.34,0.79,457.02,309.57,31.72,30.88,3
91683703,4,1.65,2.36,368.93,476.5,44.34,43.31,2
53960914,2,1.96,1.08,255.0,140.25,52.72,51.47,3
49662916,3,1.33,1.91,539.37,740.52,41.93,43.71,2
32927735,6,1.49,1.06,398.53,255.35,3.11,3.05,3
21736287,6,1.72,2.32,238.86,317.32,28.05,28.96,2
28707301,2,1.96,1.08,587.64,323.2,22.06,22.96,3
41401328,6,1.8,1.35,382.1,250.65,52.94,50.61,3
91207564,5,1.35,1.95,453.44,636.99,59.03,59.93,2
67317428,1,1.39,2.37,466.74,724.88,36.29,37.82,2
56958751,1,1.88,3.17,574.24,955.73,21.04,20.52,2
51212744,4,1.15,0.87,476.42,278.63,13.43,12.88,3
64201736,3,1.56,2.12,568.04,746.02,53.53,54.69,2
44034666,4,1.52,1.13,467.32,334.56,29.73,29.99,3
25827466,2,1.76,2.55,540.4,783.58,59.48,57.68,2
58307290,1,1.09,1.97,207.06,381.82,43.06,44.83,2
16132184,1,1.14,1.82,282.36,470.26,24.18,24.5,2
97157569,6,1.86,2.24,335.5,426.36,14.95,15.47,2
69701946,3,1.98,1.38,552.86,344.82,44.62,45.17,3
79902474,2,1.4,0.77,311.04,171.07,23.44,24.41,3
60165831,2,1.8,0.99,370.5,203.78,20.68,21.0,3
99952949,2,1.35,1.96,409.26,593.43,37.31,36.75,2
42264418,5,1.96,2.76,461.36,618.96,59.99,57.42,2
24984705,1,1.88,2.86,312.39,493.48,35.18,34.67,2
88325293,2,1.58,0.87,458.96,252.43,35.5,35.34,3
53426954,6,1.18,1.51,217.3,259.52,30.38,31.02,2
31074701,5,1.71,2.13,527.59,737.88,52.26,50.03,2
90149515,3,1.58,1.05,465.3,309.26,9.03,8.62,3
59940870,3,1.92,1.18,390.67,218.24,49.57,47.34,3
59734087,1,1.77,3.28,448.39,845.27,41.17,41.85,2
19642650,5,1.98,1.52,426.56,262.8,41.13,41.58,3
22526922,4,1.61,1.98,389.34,500.61,54.33,52.31,2
31946154,1,1.19,2.2,252.95,373.71,51.41,51.13,2
59250938,2,1.34,1.94,551.27,799.34,51.8,54.06,2
33685325,3,1.47,1.95,272.97,382.09,6.96,6.97,2
16966671,3,1.44,0.81,532.13,359.51,41.06,40.18,3
56971550,5,1.25,1.56,408.08,557.47,53.24,53.96,2
99591720,4,1.91,2.35,573.87,812.58,46.51,45.8,2
81021145,4,1.02,0.69,543.57,407.3,33.29,34.47,3
14290156,1,1.84,3.37,469.42,690.63,39.4,38.83,2
85633856,3,1.54,2.1,361.44,496.5,42.86,44.48,2
90966554,2,1.47,2.13,270.2,391.79,18.51,17.97,2
74669782,2,1.43,2.07,542.2,786.19,43.06,41.89,2
39956394,5,1.21,1.74,544.83,722.11,7.1,7.06,2
37829218,4,1.58,2.25,421.11,531.3,35.72,36.71,2
54952962,4,1.19,0.81,312.91,232.06,20.29,20.65,3
99349677,6,1.21,1.46,493.96,620.43,39.22,39.58,2
98721136,3,1.86,2.57,378.89,540.89,2.95,2.81,2
11785842,4,1.97,2.55,297.17,429.98,49.38,50.41,2
11820885,3,1.75,1.02,331.06,214.53,37.55,37.85,3
83790461,5,1.28,0.9,398.48,256.14,6.9,7.03,3
15962371,5,1.14,0.69,225.28,142.01,26.2,25.55,3
74347872,1,1.52,2.24,466.91,704.73,33.65,32.05,2
58977371,3,1.79,2.39,474.61,639.21,46.8,46.41,2
54198902,5,1.94,1.11,377.31,241.56,54.03,54.48,3
70901218,5,1.01,0.8,226.78,179.24,14.72,14.9,3
38806508,2,1.82,1.0,212.53,116.89,17.43,17.43,3
15715250,1,1.54,2.26,205.9,315.71,36.1,37.41,2
16855586,5,1.57,1.03,351.93,243.57,21.92,21.99,3
74872002,1,1.05,1.83,434.25,747.74,56.04,56.36,2
73150040,4,1.11,1.52,237.42,318.2,1.5,1.43,2
61188652,4,1.93,1.1,350.91,208.09,12.77,13.13,3
41610956,4,1.22,1.63,420.0,539.12,43.78,44.29,2
38835621,1,1.6,2.72,317.69,511.61,46.38,48.17,2
48958709,3,1.15,0.8,488.01,316.99,41.6,42.58,3
89366802,6,1.12,1.39,265.31,352.93,3.42,3.33,2
69455050,6,1.6,2.21,439.52,612.4,23.48,22.78,2
44680530,4,1.34,1.67,294.22,367.34,32.71,32.11,2
19927995,1,1.1,1.83,284.67,493.09,1.07,1.08,2
28035983,3,1.54,2.07,436.79,630.32,53.13,53.01,2
25349208,4,1.5,2.12,280.64,375.63,44.38,46.3,2
58137780,3,1.93,2.55,582.75,832.81,6.54,6.47,2
24943346,6,1.29,0.92,227.23,137.94,14.6,14.21,3
32628767,3,1.89,1.29,203.42,137.02,28.51,28.12,3
67383429,3,1.25,1.69,369.11,520.19,27.75,27.83,2
70000584,6,1.53,2.08,355.9,470.95,40.13,38.39,2
91046670,4,1.94,1.36,443.35,323.17,51.62,50.35,3
56355044,1,1.8,2.95,534.37,853.03,10.93,11.18,2
25819941,2,1.81,1.0,515.19,283.35,18.49,18.09,3
99361140,5,1.59,0.88,206.38,162.51,39.91,40.76,3
78654887,3,1.4,0.94,488.54,283.39,12.27,11.74,3
45679551,5,1.94,2.74,289.68,359.34,33.76,34.61,2
24596552,4,1.59,0.98,299.47,218.85,1.43,1.45,3
98127240,2,1.27,0.7,574.68,316.07,6.68,6.82,3
59362318,6,1.47,1.11,216.41,170.85,40.35,41.78,3
56459608,1,1.48,2.62,363.96,559.89,46.47,44.63,2
18558843,6,1.41,0.84,394.29,232.95,58.05,58.08,3
20022623,2,1.9,1.04,337.2,185.46,19.68,19.2,3
81500840,3,1.0,1.42,218.91,304.08,34.34,33.95,2
38758607,1,1.53,2.88,379.08,694.6,19.97,18.98,2
35034331,3,1.23,1.77,536.47,734.67,34.97,35.81,2
34833445,4,1.51,1.98,457.63,598.2,33.56,32.48,2
99154096,5,1.46,2.08,263.25,329.9,45.97,46.63,2
87550655,5,1.51,1.78,371.28,475.86,46.49,46.36,2
94073022,5,1.89,2.61,594.94,858.99,27.65,28.76,2
12363224,4,1.34,1.74,544.2,693.01,1.16,1.2,2
24073042,3,1.17,0.74,268.5,149.47,44.51,44.02,3
37808446,3,1.08,1.54,267.24,370.35,9.6,9.76,2
48287905,6,1.04,1.24,428.19,612.44,45.06,47.08,2
11855671,5,1.6,1.28,351.3,265.79,40.85,42.49,3
36664786,4,1.13,1.43,399.38,500.03,18.48,17.65,2
24530636,2,1.54,2.23,447.44,648.79,10.11,10.51,2
28524318,5,1.84,2.31,579.36,764.95,43.5,41.7,2
20571353,4,1.2,0.84,429.13,262.86,1.35,1.4,3
99614039,6,1.09,1.44,434.33,558.63,49.72,51.61,2
39048207,5,1.61,2.05,214.51,272.89,12.84,13.08,2
96106756,3,1.43,0.95,289.63,178.78,26.7,25.69,3
42373867,2,1.81,2.62,405.73,588.31,21.48,20.69,2
98683336,1,1.81,2.64,482.23,726.59,15.32,15.19,2
74748245,4,1.71,2.22,309.86,436.82,35.48,34.17,2
97053881,3,1.39,0.82,207.67,142.75,19.99,20.33,3
50872524,3,1.84,1.1,472.72,267.41,7.76,7.65,3
22114743,3,1.22,0.73,384.73,259.8,51.65,53.74,3
41030816,3,1.25,1.78,485.08,684.22,26.46,27.11,2
77321147,3,1.49,0.83,448.56,250.58,50.13,49.96,3
38801568,4,1.56,1.15,207.5,157.64,35.15,35.68,3
42143129,2,1.32,1.91,579.28,839.96,22.78,23.52,2
33005816,3,1.24,0.82,307.36,201.63,26.26,25.6,3
67775852,1,1.36,2.04,234.48,388.74,6.58,6.44,2
84928658,3,1.69,2.24,237.56,324.44,28.62,27.9,2
39269851,6,1.88,1.29,483.87,336.53,52.38,52.95,3
46815727,6,1.83,2.65,244.62,332.01,17.36,18.05,2
41445542,2,1.01,0.56,405.11,222.81,27.95,28.57,3
35034531,2,1.97,2.86,454.79,659.45,28.5,27.82,2
62547896,5,1.42,2.05,236.07,338.59,48.79,47.91,2
19409262,4,1.67,2.3,434.86,626.76,27.27,28.26,2
87358490,5,1.16,1.67,447.7,572.33,23.57,23.08,2
20330863,2,1.73,2.51,280.65,406.94,24.69,23.94,2
72795690,5,1.8,2.35,449.06,580.07,29.65,29.6,2
45837472,2,1.11,1.61,506.87,734.96,30.07,28.7,2
75264084,1,1.06,1.7,387.71,663.27,24.38,25.11,2
56515880,3,1.89,1.27,503.37,345.62,22.62,22.16,3
70009433,2,1.13,0.62,489.72,269.35,45.14,46.92,3
11151970,5,1.2,0.73,241.36,187.56,42.26,40.25,3
25779222,2,1.99,1.09,237.94,130.87,11.32,10.98,3
14281627,6,1.53,1.0,430.74,316.57,16.08,16.72,3
14560981,5,1.1,1.4,204.35,246.23,14.83,14.85,2
66731690,6,1.23,1.64,453.24,618.31,6.85,6.82,2
94164507,1,1.59,2.4,523.88,930.12,50.69,50.8,2
58296352,2,1.18,1.71,355.52,515.5,19.99,19.45,2
67155510,3,1.55,2.11,381.96,527.14,37.68,37.96,2
32484473,6,1.93,2.34,490.39,618.63,18.57,18.63,2
43977370,4,1.38,1.73,468.66,606.2,41.31,41.64,2
35526566,2,1.31,0.72,313.75,172.56,20.81,20.6,3
74624013,6,1.04,1.25,454.34,658.76,2.16,2.25,2
14108600,1,1.07,1.69,493.73,932.36,55.49,52.82,2
11044486,1,1.16,2.07,365.42,551.27,9.83,10.12,2
42731220,4,1.59,1.95,591.86,740.38,14.03,14.52,2
94710353,1,1.94,3.1,460.84,762.61,34.01,32.91,2
76717380,2,1.22,0.67,501.18,275.65,39.83,41.52,3
22485825,1,1.7,2.56,504.25,801.0,58.81,57.37,2
65194031,3,1.96,1.14,493.75,282.58,42.57,40.83,3
95710665,5,1.71,1.35,284.4,160.24,12.61,12.68,3
69849872,1,1.84,2.75,462.06,851.12,12.64,12.4,2
95643649,6,1.22,1.42,584.81,696.11,13.37,13.65,2
79579616,6,1.27,1.7,575.03,827.01,49.35,49.83,2
33853181,2,1.58,2.29,463.86,672.6,44.56,46.04,2
33799492,6,1.83,1.03,537.43,320.14,18.19,18.56,3
13256052,4,1.25,0.87,559.12,361.55,23.28,22.45,3
12969109,6,1.42,1.72,446.3,607.7,22.49,21.75,2
34367977,3,1.23,1.65,539.26,705.3,38.37,36.66,2
52865337,3,1.88,1.21,238.59,137.95,3.92,3.98,3
54246219,2,1.5,0.82,283.76,156.07,40.84,39.45,3
40511600,3,1.37,0.77,438.96,248.41,46.94,46.76,3
40309042,5,1.01,0.57,314.07,214.32,51.8,52.01,3
48391703,6,1.84,1.39,254.36,161.03,29.81,30.77,3
87570531,5,1.15,1.4,447.21,587.3,25.07,24.42,2
81725976,6,1.34,0.88,502.11,319.58,32.9,34.22,3
11288698,1,1.71,3.08,213.41,398.07,46.6,46.69,2
82801452,4,1.59,2.12,217.95,307.41,10.93,11.01,2
63241528,1,1.94,3.57,457.63,814.52,45.63,46.46,2
57143273,5,1.19,0.66,591.0,401.01,52.65,53.29,3
28150972,2,1.26,0.69,345.78,190.18,28.14,26.75,3
11801374,3,1.42,2.05,309.41,419.76,23.73,23.63,2
27964267,5,1.85,1.34,564.29,387.14,37.65,36.68,3
89432847,1,1.09,1.82,327.55,560.73,37.78,37.26,2
40017125,2,1.2,1.74,479.55,695.35,33.67,34.33,2
70040474,4,1.77,2.52,553.95,735.09,43.77,44.2,2
92711349,4,1.82,2.56,365.19,517.05,8.46,8.47,2
88351240,6,1.33,1.08,595.07,486.94,19.58,19.12,3
57472478,3,1.52,2.1,580.01,797.2,6.38,6.12,2
82473593,4,1.16,0.9,314.79,192.8,8.81,8.54,3
76256905,5,1.39,1.12,265.3,176.65,10.63,10.75,3
25788671,5,1.78,1.27,546.0,422.4,2.32,2.23,3
73843263,5,1.33,1.9,213.07,273.54,33.87,33.0,2
94977954,4,1.59,2.26,221.59,296.17,34.57,33.35,2
38882577,3,1.3,0.87,408.93,239.74,11.96,11.5,3
79220564,5,1.82,1.03,412.94,251.32,44.77,45.53,3
13702357,1,1.56,2.53,285.11,428.27,16.85,17.64,2
61998702,4,1.78,2.31,229.93,284.07,24.86,23.68,2
24336434,5,1.36,1.11,332.55,266.0,34.02,33.59,3
27635571,5,1.15,1.65,515.26,665.14,32.21,31.25,2
46672647,6,1.71,1.14,533.37,303.63,4.0,3.99,3
83765220,1,1.39,2.45,585.26,878.93,35.32,36.68,2
92826898,6,1.69,1.24,417.23,257.39,6.96,7.28,3
83419235,3,1.08,0.67,484.25,318.9,32.76,32.51,3
32113881,6,1.77,1.05,360.82,226.01,31.92,32.29,3
26832782,1,1.58,2.31,292.22,516.38,47.86,47.7,2
88221683,1,1.72,3.07,295.9,433.04,51.88,53.04,2
99414463,4,1.97,2.48,277.08,387.23,49.29,50.06,2
44714847,2,1.48,2.15,475.07,688.85,37.81,38.88,2
39946120,5,1.19,0.85,419.56,279.45,19.53,19.24,3
91054289,1,1.29,2.11,288.85,483.11,37.22,38.75,2
99210902,3,1.79,1.07,320.69,215.58,29.29,29.81,3
48694035,1,1.99,3.31,285.32,468.32,31.44,30.82,2
62651952,6,1.84,2.47,411.19,502.0,21.34,21.72,2
60101655,5,1.32,1.9,392.38,547.83,41.37,42.77,2
79532933,4,1.99,1.29,524.64,350.25,48.26,49.39,3
61205915,2,1.26,0.69,322.21,177.22,35.88,35.62,3
16353435,3,1.67,2.22,534.3,719.72,39.29,38.85,2
32909431,2,1.69,2.45,385.65,559.19,39.0,37.86,2
40487288,1,1.69,2.57,250.74,417.93,15.21,15.41,2
36658967,1,1.77,3.03,303.92,516.37,43.38,45.38,2
46364295,2,1.93,2.8,573.77,831.97,42.46,41.48,2
68434314,3,1.57,2.19,343.7,486.79,19.21,19.17,2
95728533,4,1.76,2.18,521.14,641.67,8.38,8.45,2
92994944,1,1.65,2.66,236.69,387.23,32.88,33.64,2
80693554,1,1.56,2.67,389.44,658.79,58.83,60.99,2
12815346,6,1.96,2.45,421.64,513.36,48.85,48.6,2
39294399,6,1.82,2.29,595.2,706.14,2.7,2.67,2
32710159,1,1.83,3.36,259.27,428.5,28.71,30.1,2
27156220,6,1.63,2.29,377.38,546.26,26.25,25.57,2
25579960,3,1.48,0.94,350.18,198.43,58.27,56.91,3
92519861,1,1.73,3.0,546.88,991.72,53.15,52.05,2
74564893,4,1.85,1.06,260.45,162.63,8.96,8.65,3
12333840,6,1.14,1.53,229.1,265.04,54.96,54.26,2
55159728,5,1.24,1.51,281.72,394.83,19.78,20.36,2
72646562,3,1.29,0.72,567.21,317.28,27.93,28.1,3
68043848,3,1.46,1.95,441.41,589.42,11.46,11.11,2
47517703,1,1.09,2.05,359.75,542.42,30.29,29.45,2
33922772,2,1.88,2.73,463.73,672.41,1.16,1.2,2
60217732,1,1.31,1.95,434.52,749.9,51.42,50.74,2
65590001,1,1.09,1.58,501.13,839.03,47.38,47.36,2
82693782,1,1.66,3.03,532.47,800.83,47.41,45.35,2
27986718,3,1.34,0.85,267.01,149.58,55.61,53.25,3
81808580,3,1.57,2.28,265.54,377.28,46.12,46.09,2
24258479,6,1.15,0.83,211.46,179.38,35.52,34.91,3
27515245,3,1.06,1.51,217.64,307.7,29.79,29.24,2
18096464,1,1.44,2.45,508.88,746.49,25.33,26.29,2
73861293,1,1.36,2.13,321.51,591.82,29.15,28.33,2
45151015,1,1.2,2.14,445.15,765.01,58.86,57.9,2
61829714,1,1.24,2.31,569.43,1011.21,21.25,21.84,2
81213989,4,1.43,1.83,416.55,567.34,7.32,7.04,2
18000378,1,1.46,2.6,341.28,646.58,15.28,14.91,2
21326615,5,1.2,1.73,574.11,700.93,56.27,56.41,2
95362477,3,1.9,2.63,426.26,603.88,5.65,5.92,2
86723705,1,1.02,1.88,505.95,748.76,52.72,55.18,2
53463211,1,1.86,2.84,553.94,905.66,17.81,17.12,2
13361695,6,1.19,1.01,470.23,298.51,28.09,27.5,3
16780636,1,1.01,1.52,446.73,835.45,55.9,55.08,2
