deployment_id,replicas,initial_cpu,applied_cpu,initial_avg_memory_consumption,applied_memory_consumption,initial_avg_latency,applied_latency,label
97562767,1,0.96,0.08,192.39,9.62,41.91,41.61,1
93986964,1,0.58,0.03,172.52,18.98,49.68,48.83,1
94862500,1,0.31,0.01,121.37,10.92,1.63,1.63,1
98745311,1,0.68,0.09,104.62,3.14,29.49,29.61,1
24442931,1,0.65,0.09,174.2,8.71,30.66,30.43,1
93239880,1,0.37,0.01,112.62,4.5,32.1,31.93,1
49664641,1,0.55,0.03,141.05,11.28,41.57,43.03,1
54856594,1,0.92,0.13,198.61,15.89,57.77,59.88,1
81944706,1,0.82,0.05,189.66,13.28,53.13,51.62,1
16220957,1,0.47,0.02,197.83,29.67,52.11,53.57,1
71150991,1,0.39,0.02,122.89,7.37,41.48,39.51,1
99696679,1,0.49,0.03,149.38,19.42,48.76,50.41,1
82885765,1,0.52,0.03,195.83,19.58,20.58,20.47,1
38767478,1,0.71,0.03,192.44,5.77,47.79,48.02,1
96559373,1,0.34,0.03,126.39,11.38,24.97,24.1,1
77464989,1,0.84,0.04,139.65,15.36,7.56,7.86,1
14047536,1,0.37,0.03,86.78,7.81,7.96,7.72,1
69216010,1,0.36,0.03,124.65,7.48,38.73,38.53,1
16876256,1,0.38,0.03,121.73,6.09,44.04,43.84,1
66445747,1,0.72,0.04,162.22,1.62,50.6,51.65,1
59917639,1,0.28,0.01,111.11,7.78,37.75,38.24,1
13240673,1,0.4,0.03,114.83,10.33,43.4,45.07,1
61616969,1,0.66,0.09,166.84,8.34,54.35,52.41,1
28299402,1,0.58,0.08,80.25,4.81,14.4,14.11,1
16543614,1,0.9,0.14,178.15,17.82,50.58,48.83,1
76516448,1,0.75,0.09,155.13,3.1,50.17,51.15,1
74623731,1,0.77,0.05,187.68,13.14,36.97,37.72,1
58524272,1,0.64,0.07,163.89,21.31,15.81,16.48,1
53808230,1,0.94,0.08,94.16,6.59,4.67,4.7,1
70337958,1,0.78,0.05,99.52,5.97,20.84,20.37,1
61964592,1,0.58,0.02,180.43,5.41,26.18,25.9,1
27017578,1,0.33,0.05,116.76,5.84,36.2,34.75,1
29284147,1,0.53,0.08,85.86,4.29,11.83,11.51,1
29128890,1,0.4,0.03,156.49,3.13,10.45,10.75,1
96622803,1,0.41,0.01,101.48,11.16,13.42,13.85,1
48000445,1,0.96,0.08,175.23,22.78,13.3,13.34,1
14928600,1,0.38,0.06,172.52,6.9,45.03,43.31,1
52446356,1,0.78,0.04,166.62,6.66,58.2,58.18,1
37299407,1,0.35,0.02,165.39,4.96,45.0,45.13,1
19225783,1,0.42,0.04,89.04,7.12,20.74,21.7,1
41018939,1,1.0,0.1,95.81,12.46,28.78,30.06,1
99234655,1,0.42,0.06,196.9,25.6,6.15,5.95,1
62577153,1,0.56,0.02,148.82,16.37,26.13,26.71,1
34078595,1,0.4,0.06,132.39,9.27,57.24,59.49,1
73769664,1,0.46,0.05,148.21,7.41,26.09,24.8,1
97908324,1,0.26,0.0,185.4,20.39,58.93,58.97,1
58924250,1,0.75,0.04,149.52,17.94,31.51,32.21,1
34756881,1,0.81,0.11,84.43,3.38,52.81,53.24,1
73948947,1,0.51,0.01,110.05,5.5,2.0,2.05,1
46753077,1,0.36,0.02,166.09,16.61,10.73,10.77,1
49885469,1,0.9,0.08,119.76,10.78,58.39,56.16,1
14833769,1,0.57,0.05,195.63,5.87,12.9,12.49,1
70854135,1,0.59,0.01,174.28,13.94,23.59,22.82,1
59794959,1,0.52,0.04,192.94,3.86,54.45,55.4,1
78293809,1,0.41,0.04,142.89,20.0,28.33,28.62,1
61371388,1,0.55,0.08,158.57,17.44,11.15,11.67,1
26892860,1,0.35,0.01,86.54,12.98,57.44,58.55,1
53667752,1,0.36,0.01,136.48,12.28,15.41,15.32,1
43356583,1,0.74,0.02,149.68,2.99,15.01,15.25,1
44238988,1,0.69,0.1,161.3,12.9,20.18,19.3,1
84708241,1,0.92,0.03,152.06,7.6,20.32,20.51,1
70430094,1,0.78,0.02,90.84,0.91,48.38,46.64,1
26769873,1,0.65,0.07,194.68,25.31,35.66,34.91,1
30901935,1,0.75,0.08,103.74,3.11,16.86,17.15,1
52324648,1,0.63,0.02,141.93,15.61,53.61,54.34,1
85504287,1,0.54,0.03,127.33,6.37,59.07,61.42,1
17008982,1,0.37,0.01,177.48,19.52,39.35,38.56,1
56755690,1,0.22,0.01,180.66,23.49,41.35,41.47,1
66485591,1,0.69,0.08,198.84,17.9,56.29,55.83,1
23335718,1,0.31,0.03,167.94,18.47,42.27,40.76,1
22589502,1,0.78,0.04,143.25,12.89,4.53,4.52,1
24444973,1,0.5,0.03,163.35,3.27,23.15,22.48,1
34677193,1,0.3,0.02,182.32,23.7,38.08,39.43,1
43244061,1,0.65,0.03,187.78,20.66,36.18,34.37,1
51782952,1,0.41,0.02,132.5,7.95,37.41,37.9,1
40147831,1,0.91,0.05,168.2,1.68,10.1,9.99,1
73301899,1,0.56,0.08,149.7,7.48,44.91,46.87,1
31076060,1,0.76,0.08,145.99,20.44,16.22,16.32,1
89151495,1,0.63,0.06,176.47,24.71,29.03,30.44,1
28281603,1,0.28,0.02,126.31,12.63,36.05,37.07,1
72812622,1,0.97,0.12,150.97,3.02,13.33,12.84,1
54018898,1,0.53,0.02,134.45,9.41,36.01,35.97,1
63032018,1,0.91,0.07,138.71,9.71,2.07,2.02,1
69265049,1,0.44,0.06,167.43,3.35,42.59,41.0,1
56549837,1,0.45,0.01,158.08,15.81,23.06,22.27,1
16210245,1,0.53,0.04,159.94,4.8,1.51,1.58,1
60109220,1,0.37,0.04,143.24,2.86,45.75,46.63,1
66849857,1,0.47,0.05,113.58,15.9,59.89,62.12,1
89037975,1,0.54,0.01,111.99,4.48,54.26,54.5,1
45627567,1,0.59,0.02,82.2,4.11,37.13,37.81,1
54776802,1,0.51,0.03,176.83,14.15,21.06,21.14,1
64447911,1,0.44,0.03,127.05,8.89,41.49,41.34,1
72177461,1,0.71,0.09,158.87,6.35,25.55,25.69,1
11752471,1,0.66,0.03,118.07,12.99,48.38,47.39,1
78528675,1,0.78,0.08,86.58,11.26,34.88,34.12,1
44499788,1,0.89,0.05,139.74,6.99,33.88,34.01,1
57129982,1,0.51,0.03,123.28,11.1,33.45,33.65,1
79778600,1,0.44,0.04,150.19,15.02,36.3,37.07,1
40334452,1,0.89,0.12,127.68,14.04,3.6,3.53,1
46248776,1,0.93,0.03,156.94,14.12,12.74,13.03,1
82632703,1,0.3,0.01,116.99,14.04,51.29,50.1,1
51295609,1,0.96,0.08,131.81,7.91,32.68,33.34,1
55153938,1,0.8,0.07,110.97,12.21,57.55,55.18,1
99461546,1,0.43,0.02,185.74,9.29,14.71,15.41,1
15075015,1,0.85,0.03,152.98,10.71,52.03,49.57,1
23747769,1,0.52,0.03,143.65,2.87,43.65,42.46,1
73480037,1,0.37,0.05,187.91,15.03,53.51,55.01,1
94004504,1,0.93,0.08,132.18,11.9,2.41,2.47,1
13200163,1,0.39,0.03,134.42,2.69,27.33,28.55,1
65012342,1,0.44,0.04,141.05,9.87,19.31,20.06,1
64354266,1,0.8,0.02,103.73,9.34,9.46,9.88,1
63103892,1,0.72,0.05,162.49,14.62,55.34,57.58,1
68738935,1,0.94,0.03,90.57,6.34,29.12,30.51,1
52581942,1,0.79,0.09,173.04,5.19,17.18,17.44,1
45124826,1,0.21,0.02,117.97,15.34,36.77,36.37,1
65259768,1,0.51,0.01,192.22,26.91,47.63,46.32,1
14447295,1,0.44,0.06,186.08,24.19,14.7,15.39,1
94220431,1,0.49,0.01,102.81,8.22,33.14,33.35,1
38524863,1,0.28,0.01,192.03,17.28,16.17,16.71,1
83582498,1,0.48,0.01,116.71,4.67,58.46,55.99,1
17185944,1,1.0,0.09,87.64,2.63,57.47,55.65,1
36542706,1,0.58,0.06,181.33,5.44,50.73,50.19,1
76426283,1,0.21,0.01,178.5,23.21,45.58,45.57,1
74172054,1,0.31,0.01,183.21,14.66,1.32,1.37,1
97701084,1,0.69,0.07,113.11,13.57,4.52,4.54,1
67647226,1,0.7,0.05,104.19,5.21,51.06,53.44,1
81968706,1,0.94,0.03,128.31,15.4,33.24,31.75,1
96860056,1,0.75,0.09,83.39,3.34,12.42,11.92,1
95926369,1,0.28,0.02,100.81,12.1,31.47,30.16,1
71689556,1,0.54,0.04,88.19,8.82,21.69,21.31,1
89233143,1,0.78,0.05,161.58,11.31,7.52,7.65,1
37155487,1,0.5,0.05,93.31,2.8,31.4,31.07,1
88058404,1,0.87,0.04,129.73,9.08,22.98,22.21,1
55523530,1,0.94,0.05,118.78,7.13,59.83,60.72,1
71276514,1,0.59,0.01,196.65,15.73,8.29,8.49,1
34429284,1,0.67,0.01,163.44,3.27,35.97,35.85,1
46172140,1,0.56,0.04,144.89,10.14,40.26,41.65,1
85409215,1,0.91,0.08,129.11,5.16,13.56,13.81,1
97782262,1,0.66,0.06,180.86,19.89,27.48,26.94,1
89799566,1,0.66,0.06,93.02,5.58,24.78,24.49,1
79869007,1,0.74,0.03,154.48,21.63,20.12,19.16,1
67903820,1,0.67,0.09,136.4,16.37,13.58,13.33,1
42316691,1,0.58,0.06,85.99,7.74,30.17,28.71,1
35261969,1,0.37,0.04,148.71,5.95,40.72,42.66,1
96993782,1,0.99,0.11,127.03,6.35,11.06,10.54,1
33988398,1,0.94,0.1,166.62,11.66,56.56,55.11,1
32643450,1,0.92,0.11,115.06,3.45,8.77,8.85,1
14864521,1,0.63,0.01,119.1,11.91,36.23,36.87,1
53541155,1,0.4,0.06,160.02,22.4,35.4,35.97,1
19041960,1,0.29,0.03,108.39,6.5,11.14,10.68,1
83269195,1,0.94,0.08,110.8,14.4,40.11,40.77,1
34941997,1,0.24,0.03,98.03,12.74,40.44,41.56,1
36962082,1,0.78,0.03,138.78,12.49,16.23,16.01,1
59237214,1,0.35,0.03,190.88,17.18,12.47,12.5,1
19618519,1,0.48,0.01,192.02,24.96,14.98,14.25,1
11962672,1,0.25,0.01,163.59,4.91,12.37,12.21,1
89575482,1,0.66,0.01,104.67,9.42,44.77,43.89,1
28621267,1,0.65,0.07,180.08,12.61,55.66,57.03,1
45597169,1,0.52,0.05,83.37,8.34,35.33,36.76,1
66216376,1,0.66,0.05,102.79,11.31,19.26,19.57,1
41992920,1,0.55,0.07,145.67,8.74,8.99,9.3,1
70518993,1,0.54,0.02,153.9,15.39,50.77,52.24,1
53077580,1,0.21,0.01,153.77,7.69,24.58,24.58,1
82902685,1,0.81,0.02,102.18,4.09,46.67,44.77,1
10420217,1,0.94,0.13,84.94,6.8,31.24,29.81,1
80583546,1,0.23,0.03,103.52,5.18,39.14,37.55,1
15865186,1,0.45,0.02,104.43,3.13,35.69,35.59,1
81053432,1,0.6,0.07,137.18,19.21,50.25,49.37,1
51491677,1,0.26,0.0,98.55,3.94,6.2,6.14,1
45766927,1,0.31,0.02,166.21,4.99,11.85,12.2,1
93750646,1,0.87,0.1,89.11,1.78,13.81,13.32,1
16590657,1,0.89,0.06,174.48,8.72,19.29,19.99,1
18317755,1,0.48,0.01,82.08,12.31,2.62,2.56,1
40787535,1,0.8,0.02,135.94,8.16,13.39,13.75,1
30507322,1,0.97,0.02,101.72,12.21,30.62,31.37,1
48505609,1,0.97,0.09,108.95,11.98,5.53,5.29,1
85498305,1,0.91,0.07,182.92,14.63,53.13,53.56,1
43204183,1,0.39,0.04,155.39,21.75,37.03,38.31,1
76528980,1,0.42,0.03,103.22,10.32,20.64,21.37,1
67014899,1,0.96,0.12,132.4,5.3,20.09,21.06,1
41325984,1,0.75,0.04,137.9,12.41,22.74,23.0,1
10843960,1,0.66,0.09,85.34,9.39,38.66,39.62,1
59335622,1,0.64,0.01,142.61,9.98,14.24,14.29,1
38183183,1,0.47,0.05,181.26,12.69,10.57,10.47,1
99930102,1,0.54,0.03,163.49,14.71,5.03,4.96,1
95106054,1,0.55,0.07,169.18,25.38,15.92,15.24,1
54330425,1,0.53,0.05,145.5,5.82,1.1,1.06,1
41095609,1,0.93,0.08,189.76,1.9,18.05,17.6,1
64907389,1,0.64,0.05,88.35,9.72,26.9,28.21,1
59997793,1,0.67,0.07,100.41,13.05,19.05,19.23,1
63264843,1,0.44,0.01,179.41,5.38,3.13,3.08,1
90051746,1,0.4,0.04,119.64,9.57,1.54,1.55,1
95111573,1,0.48,0.05,91.83,11.02,23.16,24.31,1
78418383,1,0.78,0.12,120.0,3.6,36.19,35.84,1
20738119,1,0.81,0.07,102.8,4.11,51.28,50.47,1
61448371,1,0.5,0.06,97.0,5.82,48.31,50.55,1
49719045,1,0.52,0.03,164.5,14.8,50.9,52.06,1
51015785,1,0.51,0.03,197.73,1.98,23.71,24.45,1
92127583,1,0.93,0.06,133.33,10.67,18.45,18.36,1
97254321,1,0.69,0.03,97.52,7.8,47.16,46.4,1
20752465,1,0.45,0.03,111.18,3.34,18.12,18.15,1
64902945,1,0.52,0.04,175.38,1.75,20.32,19.83,1
49216005,1,0.5,0.04,121.25,4.85,24.67,23.52,1
56644008,1,0.67,0.06,180.81,25.31,13.35,12.83,1
80560092,1,0.51,0.02,115.33,8.07,17.02,17.45,1
81380209,1,0.79,0.01,107.51,15.05,31.84,30.6,1
88935919,1,0.93,0.12,95.11,14.27,28.85,30.19,1
39995656,1,0.7,0.03,80.49,10.46,31.25,32.3,1
21745738,1,0.3,0.04,144.04,4.32,22.05,22.13,1
29166164,1,0.52,0.01,110.66,2.21,50.81,51.77,1
78427701,1,0.61,0.01,89.5,8.05,58.42,58.53,1
70563255,1,0.41,0.02,91.11,10.93,44.71,44.37,1
70281806,1,0.4,0.04,197.67,23.72,35.51,35.32,1
71146847,1,0.38,0.05,164.54,23.04,24.36,24.76,1
63044063,1,0.37,0.02,109.33,5.47,7.63,7.67,1
58008027,1,0.39,0.02,154.91,7.75,58.68,57.9,1
14327582,1,0.43,0.05,160.05,16.01,29.4,28.69,1
49448934,1,0.83,0.07,137.06,5.48,4.33,4.5,1
28685280,1,0.51,0.05,186.8,5.6,11.98,12.1,1
65860099,1,0.7,0.07,115.29,4.61,50.71,51.94,1
96706388,1,0.84,0.03,125.57,8.79,30.56,29.68,1
34465231,1,0.32,0.04,116.2,17.43,34.72,34.84,1
99988269,1,0.84,0.03,134.92,16.19,28.88,28.07,1
99854699,1,0.63,0.02,152.56,3.05,33.84,32.87,1
78552463,1,0.71,0.01,193.85,27.14,21.85,22.86,1
90352744,1,0.59,0.04,122.42,18.36,13.07,12.69,1
73788858,1,0.97,0.12,99.89,1.0,42.09,42.66,1
46819375,1,1.0,0.1,88.35,5.3,45.43,47.27,1
20077948,1,0.57,0.57,192.41,5.77,23.89,23.77,1
23057330,1,0.21,0.21,177.93,17.79,18.95,18.86,1
62852870,1,0.47,0.47,146.31,20.48,26.73,26.68,1
96826666,1,0.76,0.76,186.98,18.7,23.41,24.09,1
18770624,1,0.44,0.44,138.35,17.99,37.96,37.6,1
12166468,1,0.43,0.43,92.13,0.92,53.84,54.34,1
49833237,1,0.84,0.84,141.39,21.21,3.36,3.48,1
43851132,1,0.72,0.72,194.09,19.41,35.75,35.13,1
80391197,1,0.66,0.66,163.5,9.81,6.43,6.52,1
75912472,1,0.94,0.94,138.93,15.28,34.46,33.69,1
59966583,1,0.85,0.85,121.69,9.74,19.66,20.31,1
89365006,1,0.63,0.63,85.82,9.44,59.79,56.95,1
45011058,1,0.44,0.44,138.63,16.64,20.0,20.91,1
21188161,1,0.56,0.56,121.37,13.35,13.52,13.24,1
78032284,1,0.29,0.29,117.59,8.23,16.71,17.09,1
11191866,1,0.6,0.6,106.92,5.35,40.85,40.55,1
50117503,1,0.66,0.66,104.94,10.49,6.38,6.2,1
44476512,1,0.61,0.61,83.76,2.51,30.36,31.72,1
12093871,1,0.85,0.85,152.07,19.77,6.45,6.7,1
98212806,1,0.37,0.37,147.58,17.71,49.8,48.76,1
87707069,1,0.88,0.88,193.12,17.38,37.13,35.8,1
95624579,1,0.77,0.77,91.25,3.65,24.42,25.62,1
91229661,1,0.36,0.36,88.99,4.45,40.13,39.96,1
47309236,1,0.71,0.71,80.06,7.21,37.45,38.28,1
35846537,1,0.54,0.54,175.36,5.26,51.63,53.69,1
70151154,1,0.53,0.53,177.74,12.44,41.22,41.81,1
57198541,1,0.9,0.9,192.84,23.14,56.95,55.47,1
14834722,1,0.84,0.84,85.94,8.59,7.29,7.45,1
29145992,1,0.56,0.56,130.85,2.62,3.14,3.04,1
28126797,1,0.28,0.28,164.27,23.0,20.51,20.78,1
90879514,1,0.29,0.29,124.14,3.72,56.47,55.12,1
47031898,1,0.64,0.64,183.16,27.47,7.3,7.23,1
73426398,1,0.88,0.88,147.82,19.22,15.96,15.28,1
15144154,1,0.36,0.36,88.66,8.87,35.73,34.14,1
68586558,1,0.45,0.45,170.75,15.37,23.29,23.42,1
31141719,1,0.29,0.29,122.15,10.99,39.26,38.42,1
16403808,1,0.38,0.38,100.26,10.03,37.85,37.44,1
52254820,1,0.45,0.45,133.86,20.08,3.68,3.81,1
46752404,1,0.59,0.59,111.13,6.67,45.92,46.99,1
78864684,1,0.71,0.71,120.32,18.05,19.21,18.87,1
77317491,1,0.63,0.63,194.82,15.59,12.13,11.76,1
28124479,1,0.63,0.63,101.8,1.02,34.11,34.76,1
15591167,1,0.65,0.65,129.67,15.56,40.48,41.43,1
85906804,1,0.84,0.84,183.1,23.8,19.33,19.02,1
47619733,1,0.96,0.96,170.53,11.94,23.63,23.55,1
25295617,1,0.43,0.43,149.25,19.4,4.53,4.7,1
47433189,1,0.63,0.63,138.63,4.16,57.18,59.93,1
63952534,1,0.99,0.99,99.53,4.98,54.13,56.57,1
32877028,1,0.71,0.71,192.5,3.85,35.29,35.73,1
15003096,1,0.77,0.77,84.74,3.39,59.33,60.33,1
91831745,1,0.98,0.98,182.98,20.13,11.33,11.64,1
48908110,1,0.7,0.7,106.35,3.19,33.02,32.08,1
75438598,1,0.5,0.5,120.17,13.22,9.23,9.21,1
17843212,1,0.59,0.59,187.06,18.71,10.27,9.92,1
68859078,1,0.86,0.86,155.08,17.06,24.18,24.82,1
94493647,1,0.4,0.4,141.48,16.98,29.77,30.37,1
60505724,1,0.37,0.37,133.08,6.65,28.67,28.95,1
86158769,1,0.57,0.57,129.72,2.59,26.37,25.22,1
31608936,1,0.96,0.96,184.59,7.38,6.36,6.49,1
89246721,1,0.81,0.81,156.53,14.09,16.01,16.73,1
44060778,1,0.25,0.25,122.29,12.23,13.97,13.5,1
51518191,1,0.8,0.8,142.27,15.65,57.8,59.77,1
65537802,1,0.59,0.59,165.81,14.92,43.62,43.61,1
14421962,1,0.85,0.85,94.61,9.46,51.45,52.33,1
64662458,1,0.42,0.42,107.07,12.85,52.24,50.43,1
59786389,1,0.55,0.55,94.04,1.88,51.08,48.78,1
17113185,1,0.82,0.82,173.1,17.31,31.49,31.07,1
78955065,1,0.63,0.63,196.94,17.72,10.94,10.89,1
71445566,1,0.45,0.45,102.02,13.26,50.15,52.3,1
41635338,1,0.98,0.98,101.39,4.06,14.25,13.77,1
62113909,1,0.77,0.77,163.05,17.94,17.76,17.67,1
46237365,1,0.68,0.68,124.48,7.47,47.82,48.93,1
58926461,1,0.63,0.63,82.66,7.44,10.54,10.76,1
40840184,1,0.95,0.95,143.0,21.45,46.86,47.42,1
76151596,1,0.29,0.29,198.66,23.84,55.33,57.9,1
49708289,1,0.78,0.78,82.67,5.79,14.46,13.81,1
64574625,1,0.45,0.45,163.35,1.63,31.74,33.04,1
25113087,1,0.7,0.7,185.65,5.57,46.77,46.49,1
13682539,1,0.35,0.35,110.62,14.38,41.72,40.45,1
25990537,1,0.62,0.62,164.74,13.18,25.2,25.9,1
10916628,1,0.47,0.47,119.93,11.99,47.85,48.45,1
29694190,1,0.79,0.79,173.74,19.11,22.98,23.05,1
60105691,1,0.25,0.25,86.65,11.26,49.35,48.4,1
71903851,1,0.78,0.78,123.47,2.47,40.42,42.13,1
50356022,1,0.45,0.45,81.89,9.83,5.43,5.25,1
28494033,1,0.74,0.74,165.7,13.26,37.44,36.82,1
80695168,1,0.93,0.93,123.71,6.19,34.57,36.11,1
57382162,1,0.83,0.83,190.04,28.51,23.13,22.38,1
98427588,1,0.96,0.96,102.89,10.29,27.88,28.31,1
20364416,1,0.85,0.85,145.98,8.76,16.22,16.94,1
22172447,1,0.84,0.84,126.69,8.87,56.81,58.63,1
52394712,1,0.64,0.64,198.47,15.88,28.48,27.66,1
17456827,1,0.73,0.73,123.36,17.27,15.09,14.85,1
63527439,1,0.62,0.62,129.25,2.58,37.17,35.6,1
92304335,1,0.34,0.34,133.99,14.74,31.89,30.39,1
19925247,1,0.4,0.4,183.6,14.69,48.13,50.33,1
98234038,1,0.21,0.21,115.92,13.91,9.12,9.15,1
12797228,1,0.28,0.28,191.85,13.43,39.95,39.31,1
83874288,1,0.85,0.85,114.08,2.28,5.9,5.9,1
72594275,1,0.99,0.99,168.34,10.1,4.65,4.83,1
99433991,1,0.42,0.42,187.95,9.4,27.19,26.51,1
35715538,1,0.98,0.98,99.31,3.97,6.35,6.05,1
87509487,1,0.49,0.49,192.74,23.13,21.94,22.93,1
63492733,1,0.47,0.47,85.07,8.51,24.91,25.01,1
12474631,1,0.97,0.97,129.87,6.49,20.76,21.62,1
90030528,1,0.85,0.85,97.67,10.74,47.06,45.72,1
13765371,1,0.76,0.76,109.83,5.49,58.21,56.84,1
96588745,1,0.38,0.38,175.39,14.03,17.78,18.61,1
16238321,1,0.95,0.95,172.42,24.14,25.75,25.97,1
90860880,1,0.45,0.45,132.6,13.26,32.12,31.61,1
91071465,1,0.42,0.42,109.46,7.66,16.48,16.76,1
24165916,1,0.64,0.64,99.26,8.93,2.14,2.07,1
18340653,1,0.8,0.8,150.59,18.07,31.06,30.63,1
43356215,1,0.88,0.88,189.61,24.65,46.45,45.38,1
85674436,1,0.79,0.79,142.05,4.26,43.79,43.62,1
36987528,1,0.48,0.48,117.13,8.2,27.22,26.83,1
45943887,1,0.69,0.69,159.15,23.87,29.91,28.95,1
83925483,1,0.84,0.84,134.93,8.1,39.85,41.33,1
16754979,1,0.85,0.85,96.91,3.88,42.04,42.02,1
64890380,1,0.21,0.21,147.57,14.76,34.58,36.06,1
86811390,1,0.53,0.53,173.14,20.78,41.23,41.23,1
11766532,1,0.99,0.99,125.69,13.83,40.45,38.51,1
92882288,1,0.57,0.57,179.65,17.96,51.96,53.56,1
44633637,1,0.67,0.67,97.03,12.61,3.01,2.9,1
83619620,1,0.83,0.83,139.55,18.14,20.49,21.31,1
58591722,1,0.58,0.58,186.02,20.46,38.96,40.01,1
65302976,1,0.99,0.99,144.77,13.03,35.18,33.46,1
85797555,1,0.6,0.6,171.04,5.13,49.29,49.49,1
12294997,1,0.22,0.22,181.8,12.73,4.21,4.1,1
68087224,1,0.45,0.45,94.34,6.6,18.96,18.58,1
65231427,1,0.42,0.42,192.51,21.18,11.96,12.53,1
60507520,1,0.26,0.26,159.76,14.38,10.89,10.93,1
63873692,1,0.38,0.38,169.01,13.52,21.55,22.01,1
37371747,1,0.81,0.81,110.25,3.31,15.56,16.26,1
51999657,1,0.98,0.98,187.81,5.63,6.51,6.57,1
32664073,1,0.62,0.62,91.18,5.47,50.64,52.52,1
42097428,1,0.67,0.67,146.06,14.61,45.09,43.03,1
41537905,1,0.9,0.9,80.02,6.4,30.15,29.9,1
38989094,1,0.58,0.58,129.1,2.58,47.47,48.06,1
89089124,1,0.83,0.83,118.67,7.12,52.64,54.87,1
66381220,1,0.46,0.46,166.34,1.66,13.17,13.7,1
75191792,1,0.95,0.95,138.2,20.73,16.68,16.81,1
53359092,1,0.84,0.84,121.77,18.27,13.12,13.2,1
37037001,1,0.77,0.77,99.64,10.96,29.96,31.18,1
72165485,1,0.26,0.26,127.88,3.84,29.93,30.16,1
29368348,1,0.78,0.78,197.29,9.86,51.04,52.53,1
56937526,1,0.83,0.83,142.22,19.91,12.15,12.23,1
50976720,1,0.66,0.66,108.42,4.34,47.67,49.42,1
64667554,1,0.36,0.36,91.46,9.15,41.75,42.81,1
39381465,1,0.64,0.64,107.6,3.23,14.44,14.62,1
30734614,1,0.52,0.52,147.07,5.88,25.12,24.84,1
98833494,1,0.23,0.23,164.51,1.65,25.15,25.46,1
10711820,1,0.57,0.57,124.89,8.74,6.83,6.76,1
55314565,1,0.35,0.35,144.93,13.04,53.75,56.34,1
71406495,1,0.76,0.76,170.08,11.91,3.64,3.79,1
67876395,1,0.39,0.39,125.22,17.53,29.77,30.25,1
88401760,1,0.92,0.92,171.62,18.88,8.17,8.39,1
63583568,1,0.38,0.38,135.05,4.05,48.57,47.36,1
27669309,1,0.32,0.32,117.69,9.42,19.86,20.62,1
95614552,1,0.45,0.45,86.13,3.45,14.45,14.07,1
53750938,1,0.43,0.43,192.33,5.77,50.98,49.37,1
63753521,1,0.66,0.66,144.03,14.4,55.07,57.47,1
61271556,1,0.96,0.96,136.87,17.79,6.52,6.27,1
75531368,1,0.84,0.84,85.97,6.88,41.62,43.57,1
41597651,1,0.66,0.66,125.81,11.32,50.9,53.05,1
98090288,1,0.32,0.32,117.51,4.7,39.05,39.47,1
92109770,1,0.75,0.75,194.49,25.28,36.82,37.66,1
51500628,1,0.69,0.69,159.97,22.4,14.02,13.89,1
97736605,1,0.75,0.75,95.03,8.55,38.68,38.12,1
32626320,1,0.77,0.77,178.49,5.35,28.86,30.27,1
96804631,1,0.58,0.58,123.15,7.39,58.58,56.72,1
77189977,1,0.63,0.63,194.01,29.1,58.05,55.44,1
99585539,1,0.73,0.73,197.65,27.67,48.82,47.11,1
96834699,1,0.59,0.59,129.4,6.47,24.07,24.66,1
23190527,1,0.43,0.43,157.72,9.46,6.17,6.39,1
42075626,1,0.89,0.89,163.89,16.39,37.05,35.93,1
62504102,1,0.25,0.25,173.24,5.2,2.36,2.27,1
50248983,1,0.68,0.68,178.76,5.36,1.19,1.25,1
46954798,1,0.76,0.76,92.19,7.38,14.17,14.17,1
46632307,1,0.77,0.77,94.99,13.3,28.92,30.06,1
99931352,1,0.86,0.86,105.27,11.58,40.04,40.12,1
12846395,1,0.48,0.48,192.38,7.7,52.1,54.25,1
96474153,1,0.52,0.52,133.96,17.41,11.33,11.83,1
85848436,1,0.34,0.34,178.2,17.82,18.19,18.68,1
85003024,1,0.27,0.27,92.34,6.46,51.97,49.99,1
40622597,1,0.29,0.29,187.87,24.42,47.35,47.94,1
27794755,1,0.97,0.97,101.09,14.15,52.87,51.21,1
48694164,1,0.75,0.75,144.86,10.14,43.42,43.17,1
87994083,1,0.54,0.54,108.03,3.24,7.83,7.5,1
57885110,1,0.8,0.8,98.14,1.96,29.46,29.9,1
85170002,1,0.37,0.37,196.4,13.75,55.26,57.35,1
84192397,1,0.67,0.67,120.97,16.94,38.48,37.82,1
20410301,1,0.25,0.25,135.62,16.27,42.53,40.49,1
25437079,1,0.6,0.6,162.56,9.75,21.6,21.9,1
55114788,1,0.37,0.37,155.7,4.67,54.81,56.98,1
73427678,1,0.37,0.37,149.41,16.44,11.6,11.58,1
41697755,1,0.78,0.78,157.46,14.17,18.85,19.35,1
72309776,1,0.42,0.42,168.94,23.65,37.08,37.5,1
47520140,1,0.37,0.37,128.93,16.76,46.13,45.22,1
37812790,1,0.56,0.56,108.03,3.24,35.16,35.59,1
29925203,1,0.78,0.78,129.1,10.33,38.71,38.14,1
92972038,1,0.4,0.4,119.99,3.6,24.52,25.64,1
17382416,1,0.47,0.47,172.4,18.96,48.15,46.13,1
75467560,1,0.67,0.67,166.04,13.28,6.32,6.53,1
88768994,1,0.42,0.42,116.63,7.0,45.2,45.14,1
59472237,1,0.77,0.77,155.04,9.3,30.31,31.33,1
89914683,1,0.85,0.85,115.6,16.18,17.12,16.27,1
