deployment_id,replicas,initial_cpu,applied_cpu,initial_avg_memory_consumption,applied_memory_consumption,initial_avg_latency,applied_latency,label
87689792,5,0.76,0.62,88.35,41.52,30.67,58.16,1
10695453,4,0.47,0.4,96.21,53.88,45.56,69.29,1
56745612,3,0.24,0.19,116.88,57.27,38.59,63.29,1
29602979,2,0.84,0.81,163.49,147.14,8.26,10.58,1
87604947,5,0.93,0.83,196.71,157.37,30.59,47.88,1
92758842,4,0.88,0.83,88.76,111.84,51.11,79.17,1
30880443,3,0.88,0.76,164.88,215.99,23.04,27.42,1
44132685,5,0.63,0.53,191.08,42.04,45.09,78.04,1
88836267,5,0.39,0.35,96.36,137.79,6.7,11.95,1
23453999,6,0.98,0.95,120.44,96.35,39.14,59.83,1
91531522,5,0.2,0.17,105.32,147.45,17.02,23.21,1
38379275,3,0.97,0.82,137.77,274.16,30.14,52.08,1
88075274,6,0.99,0.92,111.92,205.93,52.89,93.0,1
93615553,4,0.42,0.34,105.29,80.02,32.44,56.74,1
36378502,1,0.54,0.48,111.63,203.17,12.6,19.69,1
47237741,2,0.5,0.41,179.39,148.89,22.59,30.94,1
83408199,4,0.79,0.71,191.34,66.97,48.71,85.85,1
31520771,2,0.41,0.35,183.08,64.08,5.42,6.64,1
62206373,6,0.2,0.2,108.7,128.27,7.51,13.13,1
82162470,1,0.85,0.71,89.17,23.18,49.51,58.03,1
10224215,3,0.59,0.54,120.49,102.42,41.39,64.51,1
44049075,1,0.41,0.39,153.14,24.5,22.36,34.23,1
52265570,5,0.64,0.62,113.79,175.24,13.03,22.16,1
13804112,6,0.41,0.37,198.14,336.84,57.24,65.99,1
61943424,2,0.84,0.74,131.31,194.34,8.58,10.01,1
39351162,2,0.4,0.37,110.21,83.76,8.65,12.89,1
27629326,5,0.24,0.2,196.55,149.38,29.45,49.74,1
69411222,5,0.39,0.32,122.4,51.41,43.34,51.15,1
31854712,2,0.63,0.5,110.14,70.49,56.43,100.85,1
98025999,1,0.61,0.54,159.52,105.28,22.8,35.26,1
10202595,4,0.26,0.25,158.82,262.05,54.78,104.06,1
63462100,5,0.98,0.89,168.42,296.42,33.05,64.33,1
68425439,6,0.79,0.73,92.66,131.58,20.08,38.68,1
60799406,2,0.59,0.53,167.52,68.68,7.63,12.97,1
51223235,2,0.6,0.53,183.82,125.0,15.54,27.39,1
42701262,3,0.64,0.6,189.14,87.0,20.23,36.22,1
71246782,2,0.7,0.66,140.23,259.43,30.98,53.44,1
17260307,3,0.25,0.21,190.75,270.87,57.7,82.7,1
41563890,2,0.61,0.57,91.09,127.53,50.91,80.76,1
54020158,6,0.54,0.5,149.94,205.42,50.84,83.83,1
24376912,3,0.9,0.86,165.34,291.0,19.4,36.98,1
72223773,3,0.68,0.63,166.95,186.98,23.45,25.89,1
13113154,3,0.84,0.78,105.13,137.72,8.04,10.57,1
16636619,4,0.47,0.43,82.84,57.99,3.75,4.95,1
67915795,3,0.8,0.77,161.5,96.9,51.4,89.38,1
72313058,2,0.59,0.56,86.02,128.17,3.64,4.46,1
61901522,5,0.45,0.43,124.39,151.76,50.8,86.81,1
89468693,3,0.56,0.46,126.7,168.51,56.57,81.44,1
53479051,1,0.94,0.83,142.65,213.98,47.13,73.47,1
17344310,2,0.24,0.24,157.28,228.06,16.59,26.42,1
78879598,5,0.71,0.58,104.3,81.35,30.86,48.46,1
20973067,2,0.95,0.83,177.86,21.34,34.83,50.95,1
42741340,5,0.89,0.79,95.39,71.54,13.27,17.47,1
42092677,4,0.76,0.69,83.12,25.77,55.04,96.93,1
43566190,2,0.43,0.38,146.31,166.79,7.43,11.51,1
93780471,5,0.92,0.87,131.79,137.06,37.47,68.74,1
30288858,2,0.25,0.24,81.15,155.0,58.47,103.07,1
88787005,1,0.28,0.25,91.98,60.71,50.02,97.71,1
34138947,5,0.25,0.23,87.25,164.9,41.36,71.14,1
85990006,5,0.32,0.28,126.66,211.52,55.09,68.13,1
99014552,4,0.5,0.4,143.32,44.43,26.4,39.23,1
63650846,4,0.86,0.74,100.19,132.25,2.88,4.76,1
69630851,6,0.68,0.64,82.79,94.38,13.27,15.67,1
54019392,5,0.52,0.47,110.8,100.83,45.66,52.26,1
99114792,1,0.5,0.41,134.85,258.91,31.08,55.85,1
14971868,5,0.39,0.38,89.66,90.56,48.29,54.82,1
15355356,2,0.39,0.36,135.89,235.09,42.17,77.94,1
33778214,3,0.88,0.74,122.75,68.74,47.18,63.17,1
85261494,6,0.77,0.71,121.6,114.3,55.57,82.25,1
41265868,4,0.37,0.3,143.95,197.21,25.98,42.65,1
49981870,2,0.6,0.52,192.45,65.43,36.77,72.5,1
97758319,2,0.34,0.29,131.09,180.9,40.55,47.61,1
95590231,5,0.38,0.33,111.56,102.64,19.76,26.53,1
95332822,5,0.83,0.79,191.9,295.53,6.14,7.97,1
60307169,6,0.55,0.53,92.82,115.1,55.38,80.67,1
66001169,3,0.24,0.23,134.15,53.66,49.83,83.37,1
65622873,1,0.58,0.55,122.96,55.33,49.08,63.17,1
64018267,2,0.99,0.83,164.79,255.42,27.73,40.47,1
79473839,6,0.53,0.43,93.32,43.86,22.03,40.71,1
23843626,1,0.44,0.43,188.04,176.76,2.26,4.19,1
14698224,4,0.97,0.84,160.01,275.22,32.26,60.54,1
38410395,2,0.29,0.27,113.17,75.82,25.15,46.48,1
93661437,6,0.98,0.85,105.91,120.74,50.7,93.47,1
95792337,2,0.61,0.56,145.05,261.09,8.13,10.47,1
53993229,1,0.66,0.56,138.68,166.42,5.21,6.4,1
49921354,5,0.32,0.3,88.99,37.38,54.99,109.59,1
49513342,4,0.82,0.72,170.59,80.18,8.72,11.28,1
41190572,3,0.25,0.22,181.1,320.55,40.27,69.98,1
80739713,6,0.73,0.67,189.73,49.33,24.43,44.28,1
20251147,6,0.67,0.64,105.53,59.1,53.27,96.31,1
22118198,4,0.65,0.55,177.84,346.79,6.23,11.14,1
79686988,4,0.98,0.78,125.35,184.26,31.12,40.94,1
11322921,5,0.7,0.64,102.32,126.88,56.97,70.16,1
48747087,2,0.86,0.82,135.13,77.02,43.93,60.52,1
96096470,3,0.59,0.5,129.12,240.16,28.19,48.09,1
84186776,4,0.84,0.7,99.57,96.58,22.87,37.19,1
86237881,2,0.68,0.66,143.58,40.2,22.34,40.93,1
89235038,1,0.92,0.78,93.25,155.73,13.89,16.86,1
69542159,5,0.38,0.36,194.8,60.39,3.28,5.48,1
61133446,6,0.59,0.53,150.51,264.9,8.06,12.14,1
29308057,6,0.85,0.68,107.11,204.58,11.46,17.71,1
69084362,4,0.79,0.63,165.17,247.75,55.25,84.79,1
20209863,5,0.43,0.42,154.19,120.27,6.99,8.11,1
60446643,5,0.22,0.19,86.16,74.96,21.29,24.55,1
35863359,3,0.81,0.67,126.8,218.1,55.47,67.52,1
82539165,3,0.29,0.24,100.56,130.73,18.68,23.14,1
81552705,6,0.36,0.34,100.62,43.27,50.64,66.12,1
23380555,6,0.21,0.18,105.14,19.98,23.35,28.35,1
47893484,4,0.78,0.63,88.87,99.53,44.09,61.35,1
44082632,2,0.91,0.88,122.73,77.32,49.57,54.49,1
47803857,6,0.36,0.32,99.22,106.17,2.49,3.07,1
97460158,1,0.61,0.6,151.62,250.17,3.65,4.14,1
44894397,3,0.86,0.7,148.29,222.44,55.32,71.91,1
98948607,1,0.81,0.68,176.09,195.46,50.2,70.2,1
27413359,5,0.48,0.4,83.54,152.88,1.64,2.74,1
62901484,2,0.89,0.81,112.01,161.29,32.79,53.43,1
98715160,3,0.43,0.43,109.74,79.01,22.27,34.84,1
52043720,2,0.98,0.87,177.39,51.44,41.68,57.8,1
71334311,2,0.75,0.68,84.67,22.86,57.28,104.64,1
80826760,6,0.3,0.26,143.71,257.24,40.37,74.8,1
70281689,4,0.26,0.25,92.63,25.01,8.49,11.89,1
76299754,1,0.73,0.69,176.25,234.41,40.05,43.94,1
79630664,6,0.96,0.83,123.07,94.76,17.99,27.48,1
38801271,3,0.77,0.72,97.58,51.72,8.42,16.16,1
32833527,5,0.62,0.56,182.45,295.57,17.08,27.89,1
47926609,1,0.53,0.51,162.95,193.91,29.79,38.27,1
42855042,6,0.82,0.71,179.55,262.14,48.5,57.35,1
89701427,4,0.99,0.91,172.98,186.82,20.69,23.76,1
32686927,1,0.88,0.86,161.18,228.88,38.1,57.41,1
40715189,1,0.79,0.68,175.04,187.29,16.01,24.29,1
93497958,4,0.9,0.77,93.44,16.82,56.63,70.73,1
78987071,4,0.4,0.39,119.81,109.03,4.52,7.71,1
97590603,3,0.31,0.25,135.94,21.75,31.83,41.91,1
54978418,4,0.97,0.94,80.06,112.88,54.16,69.1,1
64839367,5,0.64,0.52,165.2,325.44,12.12,21.52,1
58535815,1,0.68,0.59,86.87,77.31,1.68,2.45,1
41781509,4,0.7,0.66,161.44,93.64,24.26,43.73,1
84132751,6,0.29,0.26,187.51,283.14,47.49,64.3,1
38007884,1,0.97,0.88,136.04,137.4,54.77,104.43,1
80291389,1,0.34,0.32,162.76,39.06,9.11,18.04,1
54695026,3,0.82,0.71,145.7,83.05,39.04,47.78,1
74085314,3,0.32,0.29,145.1,129.14,36.95,66.78,1
81911063,4,0.76,0.75,112.45,193.41,38.08,53.07,1
66691165,1,0.99,0.86,193.84,350.85,30.99,34.61,1
59843766,4,0.69,0.61,179.84,273.36,40.51,53.47,1
28468650,4,0.25,0.21,82.1,118.22,31.91,52.29,1
15642598,5,0.75,0.71,195.35,134.79,3.29,5.54,1
21935133,2,0.61,0.55,119.22,146.64,6.03,10.47,1
72052019,5,0.7,0.68,181.82,336.37,3.05,3.6,1
65520655,3,0.95,0.77,195.93,282.14,2.92,3.57,1
87338672,1,0.75,0.73,125.24,37.57,37.13,62.65,1
90626674,4,0.29,0.28,110.95,26.63,23.23,42.27,1
97685631,3,0.56,0.46,139.09,222.54,4.5,4.95,1
98477995,1,0.52,0.48,135.32,259.81,54.46,93.76,1
34357262,2,0.68,0.63,146.14,246.98,28.63,56.44,1
57072860,3,0.92,0.78,147.36,110.52,49.88,54.82,1
29088088,5,0.66,0.63,162.16,264.32,22.03,30.89,1
32384291,2,0.79,0.74,125.69,203.62,6.01,9.39,1
14854641,6,0.23,0.21,96.62,17.39,58.1,100.35,1
94267181,3,0.49,0.44,179.28,48.41,5.15,7.53,1
36665819,2,0.94,0.79,140.6,22.5,58.38,74.32,1
91353136,4,0.57,0.52,175.24,117.41,1.78,3.08,1
98102861,5,0.84,0.83,123.98,194.65,17.4,24.97,1
58935974,4,0.42,0.39,125.26,92.69,39.83,50.32,1
46819936,1,0.48,0.48,192.64,244.65,29.96,53.35,1
28225114,1,0.76,0.73,169.58,59.35,12.79,16.69,1
44957930,1,0.79,0.78,138.54,76.2,30.09,57.21,1
72696030,2,0.38,0.32,80.75,9.69,21.01,35.0,1
19333541,4,0.49,0.42,125.67,202.33,38.11,45.72,1
57007462,2,0.57,0.52,88.14,20.27,29.23,52.98,1
86609622,1,0.89,0.76,140.64,274.25,24.78,43.79,1
51356917,1,0.59,0.55,172.82,84.68,12.7,18.35,1
94499215,2,0.57,0.56,111.85,199.09,33.88,38.74,1
44460133,5,0.33,0.3,194.58,182.91,34.04,65.1,1
57253877,6,0.48,0.39,100.19,48.09,30.8,41.07,1
62258242,3,0.23,0.19,119.07,170.27,6.53,9.53,1
36561775,6,0.45,0.42,131.39,64.38,51.46,75.15,1
88485216,5,0.36,0.3,101.64,198.2,1.82,3.18,1
94524949,4,0.33,0.29,191.42,97.62,9.4,11.3,1
17113148,3,0.95,0.93,119.07,165.51,57.66,91.46,1
97657885,3,0.53,0.49,159.65,59.07,11.18,15.81,1
67581927,4,0.81,0.66,81.58,31.0,42.26,68.95,1
64140702,4,0.29,0.26,101.78,134.35,5.81,9.87,1
41989570,3,0.38,0.33,188.07,62.06,55.96,86.59,1
96077390,3,0.84,0.83,151.61,124.32,53.81,104.45,1
68608942,1,0.53,0.47,170.09,62.93,53.6,64.31,1
22192958,1,0.52,0.47,144.56,109.87,19.98,34.8,1
95281639,4,0.92,0.77,144.67,53.53,29.34,44.53,1
71441453,6,0.81,0.75,141.2,57.89,6.68,11.85,1
19782314,6,0.78,0.67,83.55,153.73,30.31,45.14,1
85637731,3,0.81,0.78,139.09,66.76,27.91,45.14,1
42063652,4,0.44,0.41,128.22,212.85,40.94,54.5,1
40534929,6,0.48,0.42,121.91,19.51,31.76,41.31,1
65848930,3,0.4,0.34,114.57,162.69,25.18,45.93,1
22462736,1,0.78,0.73,99.47,66.64,2.26,4.09,1
17608636,1,0.6,0.56,107.28,156.63,58.95,106.78,1
60482167,3,0.53,0.44,181.4,65.3,19.98,38.87,1
54903152,3,0.37,0.36,102.24,111.44,19.92,23.46,1
21167384,4,0.52,0.48,139.25,65.45,16.58,27.86,1
41414932,2,0.22,0.22,136.01,261.14,8.71,16.18,1
20694166,5,0.6,0.5,154.83,37.16,30.73,33.82,1
97789396,2,0.63,0.57,136.12,149.73,52.2,73.85,1
65052850,6,0.35,0.32,172.21,154.99,29.37,53.19,1
69863928,1,0.61,0.51,110.28,146.67,29.22,54.39,1
42785513,3,0.23,0.2,139.5,227.38,23.33,26.7,1
75178712,3,0.93,0.77,198.11,332.82,3.34,5.83,1
36673371,2,0.3,0.29,113.77,103.53,34.2,38.02,1
35097844,3,0.24,0.21,161.44,35.52,56.42,94.84,1
58746199,5,0.32,0.27,157.81,45.76,52.59,64.56,1
32184207,6,0.49,0.46,131.46,14.46,29.14,31.49,1
11143748,6,0.79,0.72,93.39,155.96,39.8,50.55,1
51874812,4,0.32,0.32,159.58,213.84,34.65,65.79,1
17324076,6,0.36,0.3,123.36,141.86,1.5,2.05,1
70310503,2,0.89,0.81,92.43,60.08,1.41,1.62,1
40355011,6,0.98,0.87,155.13,161.34,42.71,68.07,1
26573649,3,0.26,0.22,87.89,27.25,27.85,51.48,1
36650212,2,0.51,0.44,192.28,242.27,24.53,36.89,1
81177213,1,0.5,0.42,151.44,205.96,35.29,63.41,1
68588944,6,0.36,0.35,152.88,131.48,16.69,23.47,1
84817517,3,0.38,0.31,107.18,150.05,22.46,30.08,1
58367295,5,0.92,0.84,132.23,64.79,42.32,77.92,1
61469067,4,0.33,0.27,136.46,40.94,22.01,38.22,1
64027897,4,0.44,0.43,116.86,31.55,31.76,61.3,1
51682940,4,0.37,0.3,158.95,125.57,28.96,56.2,1
48764719,3,0.66,0.6,129.33,201.75,51.37,59.9,1
35159823,3,0.61,0.58,195.69,146.77,36.29,41.27,1
46916984,4,0.9,0.85,95.9,181.25,23.39,34.44,1
85708732,5,0.22,0.19,167.42,100.45,36.57,56.28,1
57758353,4,0.37,0.3,190.2,79.88,10.05,15.01,1
24653956,4,0.74,0.6,116.51,154.96,52.07,102.77,1
10079822,5,0.88,0.75,189.21,109.74,22.61,38.13,1
97560171,4,0.6,0.5,89.65,147.03,31.35,37.71,1
42372703,2,0.41,0.36,150.62,277.14,50.1,63.96,1
48287233,6,0.68,0.55,139.96,162.35,19.72,33.97,1
88551323,1,0.95,0.85,110.87,181.83,53.73,106.37,1
69829832,3,0.93,0.86,165.53,39.73,46.29,54.31,1
37829844,6,0.2,0.19,187.1,168.39,48.01,73.28,1
77466493,1,0.59,0.58,157.46,45.66,19.41,22.1,1
54541451,1,0.64,0.58,123.52,17.29,14.7,25.52,1
98550654,5,0.78,0.66,160.75,30.54,49.77,71.93,1
94731489,1,0.37,0.36,141.06,50.78,23.81,39.78,1
66553495,4,0.42,0.34,146.07,132.92,20.27,31.88,1
13514883,1,0.32,0.32,98.2,29.46,34.61,56.87,1
11354392,2,0.81,0.78,153.4,84.37,31.93,50.84,1
44612765,3,0.48,0.42,152.0,282.72,57.99,97.02,1
47765440,6,0.23,0.22,180.51,350.19,28.94,31.52,1
40312151,3,0.5,0.45,137.75,152.9,55.55,97.94,1
17168001,3,1.0,0.91,166.67,286.67,48.47,55.74,1
79431942,1,0.29,0.28,160.94,252.68,55.46,71.49,1
38494203,1,0.59,0.58,122.06,57.37,39.51,44.1,1
69494716,6,0.94,0.89,155.57,79.34,59.23,109.2,1
77927325,6,0.94,0.9,173.47,313.98,51.76,63.35,1
27968290,4,0.49,0.4,139.21,214.38,49.27,78.48,1
51935555,4,0.58,0.52,151.92,113.94,39.56,77.11,1
85155375,2,0.28,0.23,109.28,180.31,24.56,46.88,1
49307383,2,0.28,0.27,118.88,59.44,32.87,36.19,1
62507961,5,0.73,0.66,84.13,88.34,54.58,84.69,1
10398541,5,0.98,0.84,116.54,116.54,28.3,49.04,1
52976644,2,0.9,0.74,197.55,248.91,28.15,50.95,1
90263600,3,0.76,0.61,108.42,163.71,14.22,27.22,1
83385046,1,0.23,0.22,155.87,84.17,24.6,36.5,1
96974619,5,0.65,0.58,175.23,75.35,59.39,67.16,1
37678365,4,0.33,0.33,134.28,165.16,1.53,2.41,1
31369582,6,0.85,0.76,153.61,287.25,40.28,62.59,1
47400866,6,0.3,0.29,139.39,75.27,10.68,14.6,1
88009091,2,0.44,0.42,177.85,131.61,18.7,24.81,1
29677654,5,0.96,0.88,108.83,145.83,54.51,81.43,1
27013831,4,0.86,0.78,130.94,132.25,22.03,31.62,1
71311246,3,0.97,0.87,80.05,99.26,12.28,24.38,1
95434514,5,0.89,0.85,98.62,35.5,9.15,13.26,1
13695767,4,0.97,0.87,91.9,142.45,18.5,34.23,1
72287877,2,0.93,0.89,172.89,81.26,37.62,71.23,1
55300217,3,0.63,0.55,100.67,143.96,12.32,23.86,1
90021037,5,0.89,0.82,116.65,123.65,18.53,30.87,1
30581777,3,0.73,0.7,158.49,301.13,35.32,62.48,1
13644747,1,0.29,0.26,173.63,194.47,44.71,66.43,1
98507904,5,0.78,0.65,159.9,163.1,7.0,12.2,1
12033515,6,0.42,0.39,175.61,324.88,57.99,102.6,1
60419994,2,0.95,0.9,99.16,123.95,36.15,58.98,1
53474981,1,0.74,0.66,139.53,167.44,57.4,67.78,1
37572567,6,0.23,0.21,161.62,287.68,56.1,94.54,1
36726130,5,0.5,0.43,118.78,224.49,32.09,42.09,1
47447580,2,0.61,0.52,129.91,31.18,45.49,90.9,1
13939323,3,0.68,0.6,165.26,29.75,3.57,3.89,1
92696323,3,0.74,0.71,168.46,208.89,46.3,67.0,1
45133003,3,0.5,0.48,187.34,281.01,44.27,82.77,1
11236310,3,0.22,0.18,171.31,82.23,38.16,55.62,1
69480448,6,0.36,0.31,89.24,22.31,1.92,2.45,1
26875419,1,0.34,0.27,104.92,186.76,21.01,23.73,1
73200382,4,0.71,0.61,159.44,30.29,44.08,65.87,1
62450723,4,0.98,0.91,170.65,134.81,41.75,52.18,1
73319244,1,0.34,0.34,151.32,25.72,21.38,28.31,1
95913369,1,0.46,0.44,164.01,260.78,37.78,72.8,1
63917108,3,0.72,0.68,144.86,168.04,38.66,52.42,1
24189390,4,0.84,0.77,91.86,71.65,55.78,87.8,1
51180270,6,0.31,0.31,96.08,164.3,18.56,25.52,1
22248857,2,0.61,0.5,132.2,130.88,29.93,33.34,1
55284232,1,0.75,0.67,92.8,173.54,49.85,82.57,1
24226854,5,0.95,0.83,169.37,27.1,56.72,84.22,1
62407315,1,0.88,0.76,110.72,52.04,49.45,98.31,1
16249185,2,0.44,0.41,121.61,194.58,39.97,43.82,1
35189167,6,0.71,0.65,132.66,45.1,13.26,22.12,1
59486140,5,0.78,0.67,115.65,212.8,23.33,32.9,1
22199838,3,0.98,0.94,179.15,91.37,37.82,66.22,1
99616376,3,0.61,0.49,138.84,149.95,40.26,52.89,1
65463534,1,0.46,0.38,134.48,182.89,28.3,51.36,1
64828783,2,0.44,0.4,161.87,46.94,58.03,74.58,1
46424903,5,0.88,0.76,182.16,58.29,38.68,76.46,1
20984286,6,0.93,0.76,175.86,214.55,28.45,45.8,1
98266388,2,0.6,0.57,113.01,105.1,29.19,37.79,1
27660563,3,0.47,0.46,123.57,88.97,16.9,21.57,1
18735917,6,0.72,0.66,102.16,10.22,26.7,41.69,1
97258936,2,0.83,0.7,155.55,79.33,44.64,68.0,1
97418694,2,0.56,0.5,144.23,24.52,5.43,8.91,1
80275764,6,0.72,0.68,104.74,51.32,51.37,63.02,1
47919207,4,0.46,0.38,173.87,85.2,34.61,38.2,1
10724120,6,0.33,0.28,176.76,51.26,20.27,31.65,1
71893150,2,0.8,0.78,82.28,17.28,49.54,74.31,1
11570081,3,0.76,0.69,137.67,33.04,38.09,70.67,1
14528893,2,0.6,0.55,130.42,151.29,14.32,18.93,1
64498371,6,0.35,0.29,132.7,246.82,42.76,52.57,1
76440931,4,0.79,0.72,81.46,86.35,57.85,86.28,1
61319347,3,0.52,0.42,121.09,75.08,57.28,90.48,1
39315002,3,0.82,0.71,142.93,125.78,46.68,56.9,1
37068780,1,0.74,0.67,169.52,38.99,36.25,55.67,1
43739830,6,0.71,0.68,139.42,239.8,8.44,11.6,1
98408717,3,0.53,0.45,80.49,78.88,49.72,59.55,1
84673455,1,0.34,0.29,122.43,110.19,29.86,47.53,1
88612590,6,0.5,0.43,124.86,127.36,18.93,33.74,1
27941236,1,0.91,0.81,189.0,241.92,56.26,86.52,1
96986785,3,0.65,0.62,107.05,195.9,11.43,17.34,1
51686211,3,0.73,0.66,135.95,209.36,43.27,84.53,1
22133731,2,0.34,0.31,157.51,66.15,2.5,4.25,1
20981303,5,1.0,0.81,154.04,120.15,49.82,60.41,1
61988663,1,0.75,0.61,131.24,143.05,16.13,22.72,1
73871517,2,0.81,0.75,173.92,330.45,49.11,85.01,1
92410689,4,0.74,0.6,101.77,85.49,56.57,95.92,1
17555401,3,0.95,0.88,140.93,188.85,50.64,84.9,1
92959640,5,0.25,0.24,167.31,184.04,11.24,17.39,1
91031162,3,0.71,0.59,92.84,175.47,59.2,65.15,1
15780197,1,0.58,0.56,91.75,23.86,35.08,67.18,1
72126253,4,0.59,0.54,175.46,278.98,6.7,10.78,1
17439455,4,0.99,0.8,102.96,129.73,25.57,45.36,1
52270330,2,0.21,0.18,131.18,48.54,22.4,33.01,1
83043044,5,0.82,0.66,116.66,208.82,54.03,78.07,1
56366557,6,0.62,0.55,196.05,372.5,13.37,22.55,1
33440393,2,0.92,0.78,106.5,69.23,20.42,36.43,1
51405948,5,0.51,0.43,143.92,34.54,57.89,68.03,1
56001171,4,0.37,0.3,183.14,316.83,51.54,86.95,1
20515011,6,0.3,0.27,160.16,257.86,2.03,3.39,1
81517863,4,0.6,0.5,154.29,129.6,21.41,30.09,1
26463824,1,0.24,0.22,138.77,208.16,53.9,66.25,1
75784321,3,0.35,0.3,151.26,267.73,53.12,64.95,1
39920717,2,0.27,0.25,192.84,225.62,16.18,21.07,1
55662195,1,0.22,0.2,171.1,56.46,55.76,67.73,1
20566021,1,0.37,0.36,120.7,235.37,21.9,35.32,1
31675555,5,0.56,0.48,89.11,93.57,51.41,62.54,1
11039851,1,0.71,0.62,99.93,14.99,17.98,26.43,1
45499760,3,0.83,0.75,197.26,120.33,7.1,9.12,1
87383157,3,0.39,0.36,117.44,203.17,24.97,31.05,1
41575834,5,0.21,0.21,139.01,273.85,14.04,16.67,1
22578841,1,0.97,0.94,168.53,241.0,7.53,14.13,1
71936209,5,0.6,0.58,180.63,354.03,53.45,105.5,1
46505875,1,0.95,0.8,152.67,132.82,49.45,93.35,1
87244398,2,0.76,0.67,100.72,163.17,53.61,67.36,1
66183716,1,0.33,0.32,166.43,309.56,26.97,47.76,1
92286672,1,0.89,0.87,139.52,22.32,47.93,85.14,1
72198355,2,0.73,0.7,163.06,159.8,24.83,33.37,1
60320621,1,0.5,0.49,167.03,250.55,40.28,69.4,1
41768543,1,0.83,0.78,197.56,383.27,20.92,26.89,1
50217184,6,0.86,0.77,189.6,108.07,48.93,56.6,1
21693033,6,0.8,0.66,163.92,288.5,1.4,2.67,1
26496102,6,0.62,0.6,162.5,313.62,31.72,44.75,1
61146729,1,0.92,0.84,191.05,93.61,43.72,57.54,1
30832796,3,0.3,0.26,140.77,97.13,28.21,46.06,1
31123234,2,0.65,0.57,178.27,178.27,28.46,35.13,1
34666738,5,0.97,0.84,142.49,193.79,7.72,10.82,1
49435449,2,0.54,0.48,185.75,107.73,34.74,56.87,1
72518491,3,0.6,0.57,89.83,44.91,24.87,34.74,1
89867374,2,0.54,0.45,164.16,188.78,52.79,98.25,1
69372002,5,0.96,0.94,179.15,290.22,58.57,100.98,1
37773421,3,0.39,0.35,118.56,20.16,22.13,41.64,1
28483579,5,0.51,0.45,161.3,50.0,19.36,31.71,1
10746905,6,0.39,0.37,111.8,173.29,11.62,21.25,1
62479598,5,0.43,0.36,145.97,87.58,38.91,47.86,1
25086524,5,0.47,0.39,189.29,225.26,14.41,25.88,1
42090530,3,0.24,0.24,184.45,38.73,10.14,19.16,1
98905186,3,0.98,0.84,123.6,170.57,59.07,115.53,1
69045277,4,0.44,0.4,175.57,154.5,1.31,2.37,1
53140481,1,0.28,0.24,130.52,107.03,24.57,30.37,1
73038497,4,0.3,0.27,166.9,255.36,50.21,66.76,1
44231353,2,0.6,0.53,127.77,118.83,46.83,72.59,1
79552741,1,0.75,0.73,148.29,278.79,21.39,39.46,1
81667891,5,0.88,0.84,125.91,96.95,33.79,42.31,1
62409134,2,0.54,0.5,168.46,185.31,8.29,12.73,1
99748498,1,0.64,0.54,114.09,167.71,12.44,15.07,1
26881793,2,0.71,0.7,137.32,37.08,2.3,3.35,1
80051730,4,0.59,0.51,186.32,160.24,1.41,2.73,1
14334109,3,0.6,0.53,81.13,55.17,34.35,59.33,1
49693586,2,0.75,0.73,105.1,43.09,23.22,39.09,1
55505076,1,0.36,0.32,134.99,187.64,45.13,86.2,1
27059616,1,0.49,0.48,197.85,136.52,54.31,67.34,1
92999544,6,0.79,0.7,109.36,174.98,41.9,61.72,1
57889569,5,1.0,0.89,93.22,56.86,33.15,63.37,1
57501861,5,0.25,0.24,157.58,100.85,3.39,6.25,1
14949653,5,0.61,0.54,153.27,167.06,36.5,53.66,1
57951386,1,0.24,0.21,192.47,259.83,20.24,24.53,1
15938277,4,0.83,0.71,195.97,264.56,22.45,30.81,1
77638505,3,0.83,0.71,140.68,54.87,47.35,78.89,1
25235943,2,0.8,0.69,181.15,88.76,38.77,52.81,1
61465195,6,0.5,0.45,150.18,64.58,31.02,58.09,1
37232863,2,0.4,0.37,154.75,85.11,27.43,51.48,1
20888722,6,0.64,0.53,110.89,124.2,6.96,10.28,1
27702876,2,0.6,0.52,82.39,17.3,48.19,70.47,1
17748484,3,0.82,0.67,83.81,132.42,32.94,41.37,1
73818087,2,0.58,0.52,187.76,39.43,38.67,68.88,1
17188028,4,0.46,0.38,141.84,36.88,20.23,31.61,1
84997665,2,0.64,0.52,170.97,97.45,44.98,65.61,1
49382034,4,0.24,0.2,95.86,120.78,5.54,6.73,1
66674609,2,0.81,0.77,178.53,333.85,40.15,43.59,1
21176977,5,0.3,0.28,97.98,44.09,54.86,84.99,1
65112554,1,0.23,0.22,182.96,265.29,29.62,58.6,1
94920061,4,0.5,0.48,138.79,113.81,59.26,99.87,1
44355274,2,0.65,0.54,156.02,146.66,3.14,5.54,1
15804676,1,0.2,0.18,187.7,65.69,9.97,19.05,1
53002935,3,0.78,0.71,131.68,238.34,39.52,54.13,1
21827486,4,0.6,0.59,143.79,60.39,39.76,50.63,1
76405038,4,0.49,0.47,115.26,41.49,31.82,59.25,1
44812092,5,0.44,0.37,112.96,38.41,18.46,31.33,1
63294277,3,0.72,0.6,165.31,297.56,53.89,68.86,1
59968972,5,0.9,0.73,145.83,224.58,31.96,52.68,1
52518900,2,0.64,0.51,158.76,315.93,35.2,56.33,1
31888956,5,0.7,0.69,156.34,209.5,14.73,23.85,1
62981804,5,0.72,0.68,92.41,35.12,30.13,37.24,1
11368876,1,0.44,0.38,80.39,33.76,9.89,14.47,1
